encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
dinov2_b14,organamnist,medical,4,food101,0.7772277593612671,0.8037999868392944,500,600,256,128,0.01,1.1832468919456005,0.03072156012058258,npu:5
dinov2_b14,organamnist,medical,4,gtsrb,0.6096361875534058,0.5191999673843384,500,600,256,128,0.01,1.1832468919456005,0.017705151811242104,npu:5
dinov2_b14,organamnist,medical,4,oxford_pets,0.9431663751602173,0.9321340322494507,500,600,256,128,0.01,1.1832468919456005,0.01666508987545967,npu:5
dinov2_b14,organcmnist,medical,0,beans,0.9326924085617065,0.9140625,500,600,256,128,0.01,1.1621592082083225,0.013412557542324066,npu:5
dinov2_b14,organcmnist,medical,0,dtd,0.7353724241256714,0.7499999403953552,500,600,256,128,0.01,1.1621592082083225,0.014799151569604874,npu:5
dinov2_b14,organcmnist,medical,0,eurosat,0.8916500210762024,0.9107407927513123,500,600,256,128,0.01,1.1621592082083225,0.01538611389696598,npu:5
dinov2_b14,organcmnist,medical,0,flowers102,0.9950980544090271,0.9945999383926392,500,600,256,128,0.01,1.1621592082083225,0.015861226245760918,npu:5
dinov2_b14,organcmnist,medical,0,food101,0.7801980376243591,0.7991999387741089,500,600,256,128,0.01,1.1621592082083225,0.017170580103993416,npu:5
dinov2_b14,organcmnist,medical,0,gtsrb,0.6243854761123657,0.5249999761581421,500,600,256,128,0.01,1.1621592082083225,0.016559960320591927,npu:5
dinov2_b14,organcmnist,medical,0,oxford_pets,0.939106822013855,0.9359498023986816,500,600,256,128,0.01,1.1621592082083225,0.014720482751727104,npu:5
dinov2_b14,organcmnist,medical,1,beans,0.9086539149284363,0.953125,500,600,256,128,0.01,1.1855090521275997,0.013276506215333939,npu:5
dinov2_b14,organcmnist,medical,1,dtd,0.7460106611251831,0.756382942199707,500,600,256,128,0.01,1.1855090521275997,0.01318005658686161,npu:5
dinov2_b14,organcmnist,medical,1,eurosat,0.8876738548278809,0.9188889265060425,500,600,256,128,0.01,1.1855090521275997,0.015482775866985321,npu:5
dinov2_b14,organcmnist,medical,1,flowers102,1.0,0.9953999519348145,500,600,256,128,0.01,1.1855090521275997,0.015800397843122482,npu:5
dinov2_b14,organcmnist,medical,1,food101,0.7782177925109863,0.8139999508857727,500,600,256,128,0.01,1.1855090521275997,0.018005063757300377,npu:5
dinov2_b14,organcmnist,medical,1,gtsrb,0.6155359148979187,0.5305999517440796,500,600,256,128,0.01,1.1855090521275997,0.016454797238111496,npu:5
dinov2_b14,organcmnist,medical,1,oxford_pets,0.9431663751602173,0.9367674589157104,500,600,256,128,0.01,1.1855090521275997,0.015376783907413483,npu:5
dinov2_b14,organcmnist,medical,2,beans,0.9278846979141235,0.9140625,500,600,256,128,0.01,1.1767276972532272,0.014022929593920708,npu:5
dinov2_b14,organcmnist,medical,2,dtd,0.728723406791687,0.7468085289001465,500,600,256,128,0.01,1.1767276972532272,0.013603148981928825,npu:5
dinov2_b14,organcmnist,medical,2,eurosat,0.9045724868774414,0.9081481695175171,500,600,256,128,0.01,1.1767276972532272,0.015595614910125732,npu:5
dinov2_b14,organcmnist,medical,2,flowers102,0.9950980544090271,0.9947999715805054,500,600,256,128,0.01,1.1767276972532272,0.015704136341810226,npu:5
dinov2_b14,organcmnist,medical,2,food101,0.7821782231330872,0.8091999888420105,500,600,256,128,0.01,1.1767276972532272,0.016944412142038345,npu:5
dinov2_b14,organcmnist,medical,2,gtsrb,0.6332350373268127,0.5266000032424927,500,600,256,128,0.01,1.1767276972532272,0.016012098640203476,npu:5
dinov2_b14,organcmnist,medical,2,oxford_pets,0.9404600262641907,0.9318614602088928,500,600,256,128,0.01,1.1767276972532272,0.014410801231861115,npu:5
dinov2_b14,organcmnist,medical,3,beans,0.899038553237915,0.9453125,500,600,256,128,0.01,1.1589610166847706,0.014339812099933624,npu:5
dinov2_b14,organcmnist,medical,3,dtd,0.748670220375061,0.7478722929954529,500,600,256,128,0.01,1.1589610166847706,0.015246892347931862,npu:5
dinov2_b14,organcmnist,medical,3,eurosat,0.8886679410934448,0.9174073934555054,500,600,256,128,0.01,1.1589610166847706,0.01606849581003189,npu:5
dinov2_b14,organcmnist,medical,3,flowers102,1.0,0.995199978351593,500,600,256,128,0.01,1.1589610166847706,0.015375304967164993,npu:5
