target_domain,method,shortlist_size,shortlist_reduction,true_top_q_recall,selected_normalized_regret,best_shortlist_normalized_regret,screen_spearman_vs_test_brier
sketch,domain_balance,10,0.978021978021978,0.0,0.00036584301326732303,0.00035138858030851197,0.16481459069564797
sketch,domain_balance,25,0.945054945054945,0.0,0.00036584301326732303,0.00035138858030851197,0.16481459069564797
sketch,domain_balance,50,0.8901098901098901,0.0,0.00027091479920726734,0.00026489184972656977,0.16481459069564797
sketch,domain_balance,100,0.7802197802197802,0.25,9.018970908973253e-05,8.353172181179379e-05,0.16481459069564797
sketch,domain_balance,227,0.5010989010989011,0.25,9.018970908973253e-05,8.353172181179379e-05,0.16481459069564797
sketch,dpp_subspace,10,0.978021978021978,0.0,0.000775808331223801,0.000775808331223801,-0.039821215186390244
sketch,dpp_subspace,25,0.945054945054945,0.0,0.000625277768758543,0.0005924328634103021,-0.039821215186390244
sketch,dpp_subspace,50,0.8901098901098901,0.0,0.0004952362168950082,0.0004952362168950082,-0.039821215186390244
sketch,dpp_subspace,100,0.7802197802197802,0.0,0.0003294479061672723,0.0003294479061672723,-0.039821215186390244
sketch,dpp_subspace,227,0.5010989010989011,0.25,8.324285075102318e-05,8.324285075102318e-05,-0.039821215186390244
sketch,merged_effective_rank,10,0.978021978021978,0.1,0.0002737816672061429,0.0002737816672061429,0.6762289704267446
sketch,merged_effective_rank,25,0.945054945054945,0.3,0.00019684572416675699,0.00019684572416675699,0.6762289704267446
sketch,merged_effective_rank,50,0.8901098901098901,0.35,7.658486347308445e-05,7.658486347308445e-05,0.6762289704267446
sketch,merged_effective_rank,100,0.7802197802197802,0.65,5.129334748810491e-05,2.302098238610424e-05,0.6762289704267446
sketch,merged_effective_rank,227,0.5010989010989011,1.0,5.2730392983013866e-05,0.0,0.6762289704267446
sketch,random,10,0.9780219780219779,0.03,0.0002890512088665107,0.0002871689090275755,-0.005217885233245773
sketch,random,25,0.945054945054945,0.060000000000000005,0.00020092895274202764,0.00019832924939039442,-0.005217885233245773
sketch,random,50,0.8901098901098902,0.11000000000000001,0.0001417345274640375,0.00013797497352888586,-0.005217885233245773
sketch,random,100,0.7802197802197803,0.255,7.412331758949756e-05,6.010297543347738e-05,-0.005217885233245773
sketch,random,227,0.5010989010989011,0.5,4.961154296112557e-05,1.900359894877123e-05,-0.005217885233245773
sketch,second_moment_mmd,10,0.978021978021978,0.25,4.197860912303191e-05,0.0,0.6633856753031342
sketch,second_moment_mmd,25,0.945054945054945,0.4,4.5990849182388224e-05,0.0,0.6633856753031342
sketch,second_moment_mmd,50,0.8901098901098901,0.65,5.2730392983013866e-05,0.0,0.6633856753031342
sketch,second_moment_mmd,100,0.7802197802197802,0.8,5.2730392983013866e-05,0.0,0.6633856753031342
sketch,second_moment_mmd,227,0.5010989010989011,0.95,5.2730392983013866e-05,0.0,0.6633856753031342
