scope,readout,metric,shortlist_size,method,target_domain,repeated_task_count,evaluated_candidates_mean,validation_loss_mean,test_loss_mean,delta_vs_mmd_mean,delta_vs_matched_mmd_mean,gap_to_full_validation_mean,recall_at_top_q_mean,fractional_recall_at_top_q_mean,absolute_omission_mean,better_than_mmd_tasks,better_than_mmd_rate,worse_than_mmd_tasks,worse_than_mmd_rate,better_than_matched_mmd_tasks,better_than_matched_mmd_rate,worse_than_matched_mmd_tasks,worse_than_matched_mmd_rate,selected_changed_from_mmd_tasks,selected_changed_from_mmd_rate,selected_outside_mmd_tasks,selected_outside_mmd_rate,selected_from_a_only_tasks,selected_from_a_only_rate,any_test_oracle_retained_tasks,any_test_oracle_retained_rate
base_seed_control,logistic,brier_score,100,union,real,2,114.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,100,union,sketch,2,134.0,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,a_opt,clipart,2,227.0,0.8368210712298847,0.8349931139729833,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,a_opt,infograph,2,227.0,0.9048158586418256,0.9097768740116606,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,a_opt,painting,2,227.0,0.8066622829778262,0.816649363943867,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,a_opt,quickdraw,2,227.0,0.9805816779118857,0.9759493823461586,0.0,0.0,0.0,0.9,0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,a_opt,real,2,227.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,a_opt,sketch,2,227.0,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_a_first,clipart,2,227.0,0.8368210712298847,0.8349931139729833,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_a_first,infograph,2,227.0,0.9048158586418256,0.9097768740116606,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_a_first,painting,2,227.0,0.8066622829778262,0.816649363943867,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_a_first,quickdraw,2,227.0,0.9805816779118857,0.9759493823461586,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_a_first,real,2,227.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_a_first,sketch,2,227.0,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_mmd_first,clipart,2,227.0,0.8368210712298847,0.8349931139729833,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_mmd_first,infograph,2,227.0,0.9048158586418256,0.9097768740116606,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_mmd_first,painting,2,227.0,0.8066622829778262,0.816649363943867,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_mmd_first,quickdraw,2,227.0,0.9805816779118857,0.9759493823461586,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_mmd_first,real,2,227.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,interleave_mmd_first,sketch,2,227.0,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd,clipart,2,227.0,0.8368210712298847,0.8349931139729833,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd,infograph,2,227.0,0.9048158586418256,0.9097768740116606,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd,painting,2,227.0,0.8066622829778262,0.816649363943867,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd,quickdraw,2,227.0,0.9805816779118857,0.9759493823461586,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd,real,2,227.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd,sketch,2,227.0,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,0.95,0.95,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_2s_then_a,clipart,2,227.0,0.8368210712298847,0.8349931139729833,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_2s_then_a,infograph,2,227.0,0.9048158586418256,0.9097768740116606,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_2s_then_a,painting,2,227.0,0.8066622829778262,0.816649363943867,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_2s_then_a,quickdraw,2,227.0,0.9805816779118857,0.9759493823461586,0.0,0.0,0.0,0.9,0.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_2s_then_a,real,2,227.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_2s_then_a,sketch,2,227.0,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_matched_union_size,clipart,2,241.0,0.8368210712298847,0.8349931139729833,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_matched_union_size,infograph,2,234.5,0.9048158586418256,0.9097768740116606,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_matched_union_size,painting,2,244.0,0.8066622829778262,0.816649363943867,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_matched_union_size,quickdraw,2,258.5,0.9805816779118857,0.9759493823461586,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_matched_union_size,real,2,236.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,mmd_matched_union_size,sketch,2,283.5,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,0.95,0.95,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,union,clipart,2,241.0,0.8368210712298847,0.8349931139729833,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,union,infograph,2,234.5,0.9048158586418256,0.9097768740116606,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,union,painting,2,244.0,0.8066622829778262,0.816649363943867,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,union,quickdraw,2,258.5,0.9805816779118857,0.9759493823461586,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,union,real,2,236.0,0.7970464083459348,0.7953667969017804,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,brier_score,227,union,sketch,2,283.5,0.8447626404937443,0.8498071472263385,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0
base_seed_control,logistic,error_rate,10,a_opt,clipart,2,10.0,0.57568359375,0.58984375,-0.00439453125,0.011962890625,0.03857421875,0.25,0.25,0.03857421875,1,0.5,1,0.5,1,0.5,1,0.5,2,1.0,1,0.5,1,0.5,1,0.5
base_seed_control,logistic,error_rate,10,a_opt,infograph,2,10.0,0.72265625,0.74609375,-0.00830078125,-0.004150390625,0.019775390625,0.05,0.05,0.019287109375,1,0.5,1,0.5,1,0.5,1,0.5,2,1.0,2,1.0,2,1.0,0,0.0
base_seed_control,logistic,error_rate,10,a_opt,painting,2,10.0,0.50634765625,0.511962890625,-0.0185546875,-0.014404296875,0.00439453125,0.4,0.4,0.0,1,0.5,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,2,1.0
