method,shortlist_size,target,encoders,best_candidate_recall_mean,top3_candidate_recall_mean,validation_regret_mean,normalized_validation_regret_mean,test_regret_vs_exhaustive_validation_selection_mean,removed_fraction_mean,best_candidate_family_recall_mean,top3_candidate_family_recall_mean,selected_family_count_mean,removed_family_fraction_mean
kcenter_subspace,5,flowers102,4,0.75,0.5,0.002761439085006673,0.05274659020617758,0.002579995989799494,0.7058823529411764,0.75,0.5,5.0,0.6428571428571428
kcenter_subspace,5,food101,4,0.5,0.41666666666666663,0.0031399997234344557,0.11032536646860591,0.00394999384880064,0.7058823529411764,0.5,0.41666666666666663,5.0,0.6428571428571428
kcenter_subspace,5,gtsrb,4,0.75,0.5,0.0009633322487274665,0.041051102490038155,0.0010400027036666926,0.7058823529411764,0.75,0.5,5.0,0.6428571428571428
kcenter_subspace,5,oxford_pets,4,0.75,0.41666666666666663,0.0015036229864842654,0.052201254403264105,0.003338786959648149,0.7058823529411764,0.75,0.41666666666666663,5.0,0.6428571428571428
kcenter_subspace,8,beans,4,0.5,0.5833333333333333,0.0014023210966225275,0.06742780332514686,0.0031250000000000167,0.5294117647058824,0.75,0.6666666666666666,8.0,0.4285714285714286
kcenter_subspace,8,dtd,4,0.5,0.41666666666666663,0.0006205707788467518,0.023176897539870657,-0.0010106414556503296,0.5294117647058824,0.5,0.4583333333333333,8.0,0.4285714285714286
kcenter_subspace,8,eurosat,4,0.25,0.5833333333333333,0.0006366706846158421,0.04791104240038411,0.0018888860940933228,0.5294117647058824,0.25,0.5833333333333333,8.0,0.4285714285714286
kcenter_subspace,8,flowers102,4,1.0,0.6666666666666666,0.0,0.0,0.0,0.5294117647058824,1.0,0.6666666666666666,8.0,0.4285714285714286
kcenter_subspace,8,food101,4,0.5,0.5833333333333333,0.000610000991821319,0.020862881405736992,0.0022799909114837452,0.5294117647058824,0.5,0.625,8.0,0.4285714285714286
kcenter_subspace,8,gtsrb,4,0.75,0.5833333333333333,0.0009633322487274665,0.041051102490038155,0.0010400027036666926,0.5294117647058824,0.75,0.5833333333333333,8.0,0.4285714285714286
kcenter_subspace,8,oxford_pets,4,0.75,0.5,0.0006431157611634097,0.022327039265165754,0.0011174738407135065,0.5294117647058824,0.75,0.5,8.0,0.4285714285714286
pool_vendi_subspace,3,beans,4,0.25,0.25,0.003255963312050081,0.20042400460498913,0.009374999999999994,0.8235294117647058,0.25,0.25,3.0,0.7857142857142857
pool_vendi_subspace,3,dtd,4,0.5,0.3333333333333333,0.0008333361148834262,0.03109244229632305,-0.0016489386558532493,0.8235294117647058,0.5,0.375,3.0,0.7857142857142857
pool_vendi_subspace,3,eurosat,4,0.25,0.3333333333333333,0.0007000029329459478,0.05310220585556225,0.001259258389472967,0.8235294117647058,0.25,0.3333333333333333,3.0,0.7857142857142857
pool_vendi_subspace,3,flowers102,4,0.25,0.3333333333333333,0.003823530872662878,0.0978850362459836,0.001059982180595359,0.8235294117647058,0.25,0.3333333333333333,3.0,0.7857142857142857
pool_vendi_subspace,3,food101,4,0.5,0.25,0.0031399997234344557,0.11032536646860591,0.00394999384880064,0.8235294117647058,0.5,0.25,3.0,0.7857142857142857
pool_vendi_subspace,3,gtsrb,4,0.75,0.41666666666666663,0.0009633322487274665,0.041051102490038155,0.0010400027036666926,0.8235294117647058,0.75,0.41666666666666663,3.0,0.7857142857142857
pool_vendi_subspace,3,oxford_pets,4,0.75,0.3333333333333333,0.0015036229864842654,0.052201254403264105,0.003338786959648149,0.8235294117647058,0.75,0.3333333333333333,3.0,0.7857142857142857
pool_vendi_subspace,5,beans,4,0.5,0.41666666666666663,0.0014023210966225275,0.06742780332514686,0.0031250000000000167,0.7058823529411764,0.5,0.41666666666666663,5.0,0.6428571428571428
pool_vendi_subspace,5,dtd,4,0.5,0.3333333333333333,0.0008333361148834262,0.03109244229632305,-0.0016489386558532493,0.7058823529411764,0.5,0.375,5.0,0.6428571428571428
pool_vendi_subspace,5,eurosat,4,0.25,0.3333333333333333,0.0007000029329459478,0.05310220585556225,0.001259258389472967,0.7058823529411764,0.25,0.3333333333333333,5.0,0.6428571428571428
pool_vendi_subspace,5,flowers102,4,0.75,0.5,0.002761439085006673,0.05274659020617758,0.002579995989799494,0.7058823529411764,0.75,0.5,5.0,0.6428571428571428
pool_vendi_subspace,5,food101,4,0.5,0.41666666666666663,0.0031399997234344557,0.11032536646860591,0.00394999384880064,0.7058823529411764,0.5,0.41666666666666663,5.0,0.6428571428571428
pool_vendi_subspace,5,gtsrb,4,0.75,0.5,0.0009633322487274665,0.041051102490038155,0.0010400027036666926,0.7058823529411764,0.75,0.5,5.0,0.6428571428571428
pool_vendi_subspace,5,oxford_pets,4,0.75,0.41666666666666663,0.0015036229864842654,0.052201254403264105,0.003338786959648149,0.7058823529411764,0.75,0.41666666666666663,5.0,0.6428571428571428
pool_vendi_subspace,8,beans,4,0.5,0.5,0.0014023210966225275,0.06742780332514686,0.0031250000000000167,0.5294117647058824,0.5,0.5,8.0,0.4285714285714286
pool_vendi_subspace,8,dtd,4,0.75,0.41666666666666663,2.6597976684583635e-05,0.0010792269925420797,-0.0027393668889999223,0.5294117647058824,0.75,0.4583333333333333,8.0,0.4285714285714286
pool_vendi_subspace,8,eurosat,4,0.75,0.6666666666666666,0.00016000257194040413,0.013114953694083557,0.0006111085414886308,0.5294117647058824,0.75,0.6666666666666666,8.0,0.4285714285714286
pool_vendi_subspace,8,flowers102,4,0.75,0.6666666666666666,0.0010130721330642578,0.019350816370410535,-0.00019000768661497913,0.5294117647058824,0.75,0.6666666666666666,8.0,0.4285714285714286
pool_vendi_subspace,8,food101,4,0.75,0.5833333333333333,0.00010333350102109673,0.0029467724918582046,0.00037999749183655063,0.5294117647058824,0.75,0.625,8.0,0.4285714285714286
pool_vendi_subspace,8,gtsrb,4,1.0,0.5833333333333333,0.0,0.0,0.0,0.5294117647058824,1.0,0.5833333333333333,8.0,0.4285714285714286
pool_vendi_subspace,8,oxford_pets,4,1.0,0.5,0.0,0.0,0.0,0.5294117647058824,1.0,0.5,8.0,0.4285714285714286
rank_only,3,beans,4,0.0,0.08333333333333333,0.009026433831065162,0.34454570528261996,0.001953125,0.8235294117647058,0.0,0.08333333333333333,2.25,0.8392857142857143
rank_only,3,dtd,4,1.0,0.75,0.0,0.0,0.0,0.8235294117647058,1.0,0.75,2.25,0.8392857142857143
rank_only,3,eurosat,4,0.5,0.5833333333333333,0.00024000294486681284,0.019495563851486826,0.0006481528282165361,0.8235294117647058,0.5,0.5833333333333333,2.25,0.8392857142857143
rank_only,3,flowers102,4,0.25,0.5833333333333333,0.002026145855585776,0.058764222314329526,-0.0017300158739090021,0.8235294117647058,0.25,0.5833333333333333,2.25,0.8392857142857143
rank_only,3,food101,4,1.0,0.5833333333333333,0.0,0.0,0.0,0.8235294117647058,1.0,0.625,2.25,0.8392857142857143
rank_only,3,gtsrb,4,1.0,0.5833333333333333,0.0,0.0,0.0,0.8235294117647058,1.0,0.5833333333333333,2.25,0.8392857142857143
rank_only,3,oxford_pets,4,1.0,0.6666666666666666,0.0,0.0,0.0,0.8235294117647058,1.0,0.6666666666666666,2.25,0.8392857142857143
rank_only,5,beans,4,0.25,0.41666666666666663,0.005673756516225648,0.19609927123310902,-0.0054687499999999944,0.7058823529411764,0.25,0.41666666666666663,4.0,0.7142857142857143
rank_only,5,dtd,4,1.0,1.0,0.0,0.0,0.0,0.7058823529411764,1.0,1.0,4.0,0.7142857142857143
rank_only,5,eurosat,4,0.5,0.6666666666666666,0.00024000294486681284,0.019495563851486826,0.0006481528282165361,0.7058823529411764,0.5,0.6666666666666666,4.0,0.7142857142857143
rank_only,5,flowers102,4,1.0,0.9166666666666666,0.0,0.0,0.0,0.7058823529411764,1.0,0.9166666666666666,4.0,0.7142857142857143
rank_only,5,food101,4,1.0,1.0,0.0,0.0,0.0,0.7058823529411764,1.0,1.0,4.0,0.7142857142857143
rank_only,5,gtsrb,4,1.0,0.75,0.0,0.0,0.0,0.7058823529411764,1.0,0.75,4.0,0.7142857142857143
rank_only,5,oxford_pets,4,1.0,0.8333333333333333,0.0,0.0,0.0,0.7058823529411764,1.0,0.8333333333333333,4.0,0.7142857142857143
rank_only,8,beans,4,0.75,0.6666666666666666,0.0040135391743470195,0.12375747091629256,-0.0015624999999999944,0.5294117647058824,0.75,0.6666666666666666,5.25,0.625
rank_only,8,dtd,4,1.0,1.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,5.25,0.625
rank_only,8,eurosat,4,0.5,0.6666666666666666,0.00024000294486681284,0.019495563851486826,0.0006481528282165361,0.5294117647058824,0.5,0.6666666666666666,5.25,0.625
rank_only,8,flowers102,4,1.0,0.9166666666666666,0.0,0.0,0.0,0.5294117647058824,1.0,0.9166666666666666,5.25,0.625
rank_only,8,food101,4,1.0,1.0,0.0,0.0,0.0,0.5294117647058824,1.0,1.0,5.25,0.625
rank_only,8,gtsrb,4,1.0,0.8333333333333333,0.0,0.0,0.0,0.5294117647058824,1.0,0.8333333333333333,5.25,0.625
rank_only,8,oxford_pets,4,1.0,0.9166666666666666,0.0,0.0,0.0,0.5294117647058824,1.0,0.9166666666666666,5.25,0.625
