encoder,source,source_domain,adapter_seed,target,validation_accuracy,validation_accuracy_std,validation_fold_accuracies,validation_partition_accuracies,validation_accuracy_std_across_partitions,validation_examples,unique_validation_examples,target_validation_protocol,target_cv_folds,target_cv_partitions,target_cv_seed,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
clip_b32,bloodmnist,medical,1,flowers102,0.8323530038197835,0.0269206429145989,0.8431373239|0.8333333731|0.8382353783|0.8235294819|0.7990196943|0.8039216399|0.8480392694|0.8578432202|0.8529412150|0.7941176891|0.8872549534|0.8529412150|0.7843137980|0.8235294819|0.8431373239,0.8274510503|0.8313726068|0.8382353544,0.0044569187982493284,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8375999927520752,500,600,256,128,0.01,1.2179244719445705,0.1125849038362503,npu:5
clip_b32,bloodmnist,medical,1,food101,0.6821333619356156,0.010122010812313616,0.6920792460|0.6861386299|0.6762376428|0.6881188154|0.6687500477|0.6702970266|0.6910891533|0.6891089678|0.6673267484|0.6927083731|0.6663366556|0.6801980734|0.6782178879|0.6990098953|0.6864583492,0.6824000247|0.6820000306|0.6820000305,0.00018855901538527103,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.739799976348877,500,600,256,128,0.01,1.2179244719445705,0.103593023493886,npu:5
clip_b32,bloodmnist,medical,1,gtsrb,0.8057333414673806,0.010606805091378887,0.7994101048|0.8199005127|0.8031967878|0.8128772974|0.7945066690|0.7954769135|0.8009949923|0.8031967878|0.8219316006|0.8016276360|0.8289085627|0.7910448313|0.7992007732|0.8118711710|0.8016276956,0.8060000331|0.8045999900|0.8066000013,0.0008379954754882048,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7529999613761902,500,600,256,128,0.01,1.2179244719445705,0.0957406796514988,npu:5
clip_b32,bloodmnist,medical,1,oxford_pets,0.8293478395411934,0.010025403832067058,0.8186737895|0.8423913717|0.8138587475|0.8503401279|0.8228883147|0.8186738491|0.8301631212|0.8369565606|0.8312925696|0.8201634884|0.8240865469|0.8369565606|0.8410326242|0.8272109032|0.8256130815,0.8296195748|0.8274456792|0.8309782646,0.0014549157988464603,11040,3680,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7931316494941711,500,600,256,128,0.01,1.2179244719445705,0.09411538392305374,npu:5
clip_b32,bloodmnist,medical,2,beans,0.8526756999225173,0.02270676501417459,0.8605769873|0.8019323349|0.8550724983|0.8689320087|0.8786407709|0.8509615660|0.8164250851|0.8550724983|0.8834951520|0.8834951520|0.8365384936|0.8502415419|0.8695651889|0.8446602225|0.8349514604,0.8529980720|0.8578336635|0.8471953642,0.00434904555681934,3102,1034,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.859375,500,600,256,128,0.01,1.251673512160778,0.13567384332418442,npu:5
clip_b32,bloodmnist,medical,2,dtd,0.6517730951309204,0.016882651435139798,0.6728723645|0.6622340679|0.6462766528|0.6396276951|0.6555851698|0.6476064324|0.6688830256|0.6582447290|0.6170213223|0.6489361525|0.6742022038|0.6263298392|0.6715425849|0.6316490173|0.6555851698,0.6553191900|0.6481383324|0.6518617630,0.0029322432448918787,11280,3760,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.6638298034667969,500,600,256,128,0.01,1.251673512160778,0.1261916197836399,npu:5
clip_b32,bloodmnist,medical,2,eurosat,0.9066666540265084,0.008302215990041162,0.8896619678|0.9001995921|0.9259259701|0.9067201614|0.9126505852|0.9145128727|0.8962075710|0.9089089632|0.9057171345|0.9086345434|0.9015903473|0.9061876535|0.9089089036|0.9007021189|0.9136545658,0.9069999918|0.9067999957|0.9061999746,0.0003399430046731966,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.9092592597007751,500,600,256,128,0.01,1.251673512160778,0.11395072005689144,npu:5
clip_b32,bloodmnist,medical,2,flowers102,0.8235294779141743,0.029897944314903314,0.8627451658|0.8431373239|0.8235294819|0.8088235855|0.8137255311|0.7647059560|0.8823530078|0.8284314275|0.8431373239|0.7990196943|0.8480392694|0.8235294819|0.8088235855|0.8284314871|0.7745098472,0.8303922176|0.8235294819|0.8166667342,0.005603405140989674,3060,1020,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.8416000008583069,500,600,256,128,0.01,1.251673512160778,0.11812310479581356,npu:5
clip_b32,bloodmnist,medical,2,food101,0.6786000260909398,0.010970260981025173,0.6722772717|0.6752475500|0.6683168411|0.6831683517|0.6718750596|0.6742574573|0.6930693388|0.6772277355|0.6871287227|0.6843750477|0.6514851451|0.6762376428|0.6782178283|0.6881188154|0.6989583969,0.6742000344|0.6832000265|0.6784000174,0.0036769522894176667,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.740399956703186,500,600,256,128,0.01,1.251673512160778,0.10155262984335423,npu:5
clip_b32,bloodmnist,medical,2,gtsrb,0.8071333408792812,0.00826361081142187,0.7994100451|0.8109452724|0.8071928024|0.8138833046|0.7985758185|0.8112094402|0.8000000119|0.8001998067|0.8189134598|0.8107833862|0.8249754310|0.7940298319|0.8041958213|0.8118712306|0.8006103635,0.8060000089|0.8082000134|0.8072000004,0.000899384076222274,15000,5000,repeated_stratified_5_fold,5,3,20260905|20260906|20260907,0.7409999370574951,500,600,256,128,0.01,1.251673512160778,0.09583771973848343,npu:5
