encoder,method,budget,configurations,merged_reff_mean,merged_reff_std,unique_lineages_mean,lineage_duplicate_count_mean,unique_datasets_mean,selected_alias_parent_pairs_mean,max_selected_sample_overlap_mean,selection_seconds_for_max_budget_mean,metric_seconds_mean
vit_b16,agglomerative_subspace,5,18,568.4747617189265,1.0910120666829555,4.944444444444445,0.05555555555555555,3.0,0.1111111111111111,0.005555555555555556,0.05814023926440212,0.07816232627050744
vit_b16,agglomerative_subspace,8,18,601.8863435479881,1.030479931476768,7.944444444444445,0.05555555555555555,3.0,0.2222222222222222,0.005555555555555556,0.05814023926440212,0.08938058610591623
vit_b16,agglomerative_subspace,10,18,598.1519647910729,0.7708580973020595,9.944444444444445,0.05555555555555555,5.0,0.2222222222222222,0.005555555555555556,0.05814023926440212,0.09942215277502935
vit_b16,collapse_sketch,3,18,444.89128364453416,40.71888090995111,2.4444444444444446,0.5555555555555556,1.0,0.6111111111111112,0.2888888888888889,0.1991365710273385,0.06916744582768944
vit_b16,collapse_sketch,5,18,528.5086491576385,9.816446981592744,4.166666666666667,0.8333333333333334,1.0,1.0,0.43333333333333335,0.1991365710273385,0.07719779945909977
vit_b16,collapse_sketch,8,18,596.9085145092049,3.2993653966487058,7.166666666666667,0.8333333333333334,3.0,1.0,0.43333333333333335,0.1991365710273385,0.08846197287655538
vit_b16,collapse_sketch,10,18,608.6933273970977,2.2709486097798437,9.11111111111111,0.8888888888888888,3.0,1.1111111111111112,0.43333333333333335,0.1991365710273385,0.09901647807823287
vit_b16,dpp_subspace,3,18,507.9163821151142,1.8401484393311034,3.0,0.0,3.0,0.0,0.0,0.0085077208156387,0.0710150549809138
vit_b16,dpp_subspace,5,18,576.2430832142327,1.2056888488565178,5.0,0.0,3.0,0.0,0.0,0.0085077208156387,0.0787616479727957
vit_b16,dpp_subspace,8,18,598.2705364234239,0.8487081004241802,7.944444444444445,0.05555555555555555,4.0,0.16666666666666666,0.005555555555555556,0.0085077208156387,0.08949672058224678
vit_b16,dpp_subspace,10,18,607.342560804065,0.8248191578191523,9.88888888888889,0.1111111111111111,4.0,0.3333333333333333,0.011111111111111112,0.0085077208156387,0.099730780451662
vit_b16,exact_merged_rank_greedy,3,18,508.0599373943685,1.6345711157056022,3.0,0.0,3.0,0.0,0.0,13.489083416449526,0.07094611206816302
vit_b16,exact_merged_rank_greedy,5,18,576.6939323521106,1.1309324325138284,5.0,0.0,3.0,0.05555555555555555,0.0,13.489083416449526,0.07813205466502243
vit_b16,exact_merged_rank_greedy,8,18,603.1841540217334,0.8485451059805659,8.0,0.0,3.0,0.1111111111111111,0.0,13.489083416449526,0.08892871708505684
vit_b16,exact_merged_rank_greedy,10,18,611.1876200502406,0.8549259140865422,10.0,0.0,3.0,0.2222222222222222,0.0,13.489083416449526,0.09901142896463473
vit_b16,facility_subspace,3,18,425.9212486735608,13.625901500665492,3.0,0.0,3.0,0.0,0.0,0.001621432602405548,0.07028939947485924
