dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
office_home,dinov2_b14,Clipart,1,spectrum_rank_l,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,target_a,-1,Real World__block_03,1150,0.9704195694087047,0.9704195694087047,0.0,1,10,1,1
office_home,dinov2_b14,Clipart,1,target_energy,-1,Product__block_00,1142,0.9722414148583535,0.9704195694087047,0.0018773791327795382,6,10,1,5
office_home,dinov2_b14,Clipart,3,bayesian_d,-1,Product__block_00|Real World__block_02|Real World__block_03,3379,0.9678655793497302,0.9672901095727677,0.000594929867748371,108,10,0,4
office_home,dinov2_b14,Clipart,3,collapse_4s,-1,Product__block_00|Real World__block_01|Real World__block_03,3358,0.9679024744226319,0.9672901095727677,0.0006330725847436034,123,10,0,11
office_home,dinov2_b14,Clipart,3,domain_balance,-1,Art__block_01|Product__block_00|Real World__block_03,2934,0.9674323515036304,0.9672901095727677,0.00014705198518516588,10,10,1,28
office_home,dinov2_b14,Clipart,3,dpp_subspace,-1,Art__block_01|Product__block_00|Real World__block_03,2934,0.9674323515036304,0.9672901095727677,0.00014705198518516588,10,10,1,28
office_home,dinov2_b14,Clipart,3,effective_rank,-1,Art__block_00|Art__block_01|Real World__block_03,2400,0.9677219673617816,0.9672901095727677,0.0004464614956154493,48,10,0,146
office_home,dinov2_b14,Clipart,3,facility_subspace,-1,Art__block_02|Product__block_01|Real World__block_02,2781,0.9678302685106426,0.9672901095727677,0.0005584249570311675,95,10,0,98
office_home,dinov2_b14,Clipart,3,kcenter_subspace,-1,Art__block_03|Product__block_00|Real World__block_03,2874,0.9676866288680815,0.9672901095727677,0.00040992799511715,38,10,0,62
office_home,dinov2_b14,Clipart,3,random,0,Art__block_00|Product__block_02|Real World__block_02,2816,0.9675787715720828,0.9672901095727677,0.00029842339589577176,25,10,0,61
office_home,dinov2_b14,Clipart,3,random,1,Product__block_01|Real World__block_00|Real World__block_01,3219,0.9678987246964413,0.9672901095727677,0.0006291960577808646,122,10,0,27
office_home,dinov2_b14,Clipart,3,random,2,Art__block_01|Art__block_02|Real World__block_01,2303,0.9680176432406584,0.9672901095727677,0.0007521359524827834,149,10,0,177
office_home,dinov2_b14,Clipart,3,random,3,Art__block_01|Art__block_02|Real World__block_01,2303,0.9680176432406584,0.9672901095727677,0.0007521359524827834,149,10,0,177
office_home,dinov2_b14,Clipart,3,random,4,Art__block_02|Product__block_00|Real World__block_02,2824,0.9678743326087118,0.9672901095727677,0.0006039791270088714,113,10,0,76
office_home,dinov2_b14,Clipart,3,random,5,Product__block_02|Product__block_03|Real World__block_02,3285,0.968340751466739,0.9672901095727677,0.0010861704090361802,174,10,0,128
office_home,dinov2_b14,Clipart,3,random,6,Art__block_00|Real World__block_00|Real World__block_03,2812,0.9677241284433863,0.9672901095727677,0.00044869565637371703,49,10,0,49
office_home,dinov2_b14,Clipart,3,random,7,Art__block_00|Product__block_01|Real World__block_00,2761,0.9677359674825977,0.9672901095727677,0.00046093504463403376,54,10,0,104
office_home,dinov2_b14,Clipart,3,random,8,Art__block_02|Product__block_00|Real World__block_02,2824,0.9678743326087118,0.9672901095727677,0.0006039791270088714,113,10,0,76
office_home,dinov2_b14,Clipart,3,random,9,Art__block_00|Art__block_02|Product__block_00,2345,0.9681001040648385,0.9672901095727677,0.0008373852725822986,157,10,0,198
office_home,dinov2_b14,Clipart,3,random,10,Art__block_00|Product__block_01|Real World__block_00,2761,0.9677359674825977,0.9672901095727677,0.00046093504463403376,54,10,0,104
office_home,dinov2_b14,Clipart,3,random,11,Art__block_03|Real World__block_00|Real World__block_01,2702,0.9678050834803934,0.9672901095727677,0.0005323882695886598,82,10,0,101
office_home,dinov2_b14,Clipart,3,random,12,Art__block_03|Product__block_02|Real World__block_02,2790,0.9675938330387093,0.9672901095727677,0.00031399418120349595,26,10,0,74
office_home,dinov2_b14,Clipart,3,random,13,Art__block_02|Real World__block_00|Real World__block_01,2715,0.9678648728756413,0.9672901095727677,0.0005941995035257818,107,10,0,88
office_home,dinov2_b14,Clipart,3,random,14,Art__block_00|Art__block_03|Product__block_02,2311,0.9677838174309181,0.9672901095727677,0.0005104030872066443,72,10,0,196
office_home,dinov2_b14,Clipart,3,random,15,Art__block_02|Real World__block_00|Real World__block_03,2799,0.9677789922941069,0.9672901095727677,0.0005054147835287061,71,10,0,53
office_home,dinov2_b14,Clipart,3,random,16,Art__block_02|Real World__block_02|Real World__block_03,2832,0.9678697791828075,0.9672901095727677,0.0005992717224161157,110,10,0,50
office_home,dinov2_b14,Clipart,3,random,17,Art__block_01|Product__block_02|Real World__block_02,2850,0.9672901095727677,0.9672901095727677,0.0,1,10,1,33
office_home,dinov2_b14,Clipart,3,random,18,Art__block_01|Art__block_02|Product__block_02,2358,0.9677182185724663,0.9672901095727677,0.00044258593720933553,47,10,0,161
office_home,dinov2_b14,Clipart,3,random,19,Art__block_01|Product__block_03|Real World__block_03,2869,0.9673760872769721,0.9672901095727677,8.888512696811397e-05,5,10,1,38
office_home,dinov2_b14,Clipart,3,second_moment_mmd,-1,Art__block_00|Art__block_01|Product__block_03,2327,0.9677308539884758,0.9672901095727677,0.00045564863255217173,52,10,0,186
office_home,dinov2_b14,Clipart,3,size,-1,Product__block_00|Product__block_02|Real World__block_03,3413,0.9683009071394971,0.9672901095727677,0.0010449787056913485,173,10,0,86
office_home,dinov2_b14,Clipart,3,spectrum_rank_l,-1,Art__block_01|Product__block_00|Real World__block_03,2934,0.9674323515036304,0.9672901095727677,0.00014705198518516588,10,10,1,28
office_home,dinov2_b14,Clipart,3,target_a,-1,Real World__block_00|Real World__block_02|Real World__block_03,3291,0.9679292799194983,0.9672901095727677,0.0006607845365160034,133,10,0,1
