encoder,source,source_domain,adapter_seed,target,validation_accuracy,test_accuracy,source_samples,steps,width,batch_size,ridge,training_seconds,evaluation_seconds,device
resnet50,cifar100_coarse,general_vision,4,dtd,0.6382979154586792,0.6335106492042542,500,600,256,128,0.01,1.2239951565861702,0.011212307959794998,npu:6
resnet50,cifar100_coarse,general_vision,4,eurosat,0.8856858015060425,0.9040740728378296,500,600,256,128,0.01,1.2239951565861702,0.012954045087099075,npu:6
resnet50,cifar100_coarse,general_vision,4,flowers102,0.6764706373214722,0.6807999610900879,500,600,256,128,0.01,1.2239951565861702,0.014310209080576897,npu:6
resnet50,cifar100_coarse,general_vision,4,food101,0.39702969789505005,0.4405999779701233,500,600,256,128,0.01,1.2239951565861702,0.01598542369902134,npu:6
resnet50,cifar100_coarse,general_vision,4,gtsrb,0.6538839936256409,0.5631999969482422,500,600,256,128,0.01,1.2239951565861702,0.014865372329950333,npu:6
resnet50,cifar100_coarse,general_vision,4,oxford_pets,0.8958050608634949,0.8874351978302002,500,600,256,128,0.01,1.2239951565861702,0.012071052566170692,npu:6
resnet50,dermamnist,medical,0,beans,0.8653846979141235,0.8828125,500,600,256,128,0.01,1.2864364460110664,0.008550658822059631,npu:6
resnet50,dermamnist,medical,0,dtd,0.625,0.6356382966041565,500,600,256,128,0.01,1.2864364460110664,0.011846179142594337,npu:6
resnet50,dermamnist,medical,0,eurosat,0.9045724868774414,0.9070370197296143,500,600,256,128,0.01,1.2864364460110664,0.013238925486803055,npu:6
resnet50,dermamnist,medical,0,flowers102,0.7156863212585449,0.664199948310852,500,600,256,128,0.01,1.2864364460110664,0.011660471558570862,npu:6
resnet50,dermamnist,medical,0,food101,0.40495049953460693,0.43939995765686035,500,600,256,128,0.01,1.2864364460110664,0.01958494260907173,npu:6
resnet50,dermamnist,medical,0,gtsrb,0.6725664138793945,0.5879999399185181,500,600,256,128,0.01,1.2864364460110664,0.021627413108944893,npu:6
resnet50,dermamnist,medical,0,oxford_pets,0.8958050608634949,0.8863450288772583,500,600,256,128,0.01,1.2864364460110664,0.01648871600627899,npu:6
resnet50,dermamnist,medical,1,beans,0.822115421295166,0.875,500,600,256,128,0.01,1.3281257580965757,0.008859820663928986,npu:6
