encoder,primary_method,overlap,budget,seeds,primary_minus_rank_mean,primary_minus_rank_std,primary_win_count,primary_tie_count,primary_loss_count,primary_win_rate,dpp_minus_rank_mean,dpp_minus_rank_std,dpp_win_count,dpp_tie_count,dpp_loss_count,dpp_win_rate
vit_b16,rank_l_gram,0.5,5,10,4.393274216415034,7.600898155237977,7,0,3,0.7,15.088683593857798,7.527240487623053,10,0,0,1.0
vit_b16,rank_l_gram,0.5,8,10,6.158829810862938,2.1608733589399924,10,0,0,1.0,10.315422956921214,2.3551317630481483,10,0,0,1.0
vit_b16,rank_l_gram,0.5,10,10,7.317487165948501,0.770654303801243,10,0,0,1.0,10.212149182784582,0.5194031973045642,10,0,0,1.0
vit_b16,rank_l_gram,0.75,3,10,53.870408556109375,43.945638563264815,10,0,0,1.0,54.52996891390724,43.527230601374114,10,0,0,1.0
vit_b16,rank_l_gram,0.75,5,10,14.182234949854216,14.961864282603923,8,0,2,0.8,24.970502938872585,14.807798713345644,10,0,0,1.0
vit_b16,rank_l_gram,0.75,8,10,9.143738265947684,3.372186293359494,10,0,0,1.0,13.34108716685389,3.195463312910528,10,0,0,1.0
vit_b16,rank_l_gram,0.75,10,10,10.333391484835568,0.8130908863204451,10,0,0,1.0,13.213863627408704,0.6122433729883782,10,0,0,1.0
vit_b16,rank_l_gram,1.0,3,10,76.1201093560289,65.6863466087277,10,0,0,1.0,76.72906405961855,65.81260538920509,10,0,0,1.0
vit_b16,rank_l_gram,1.0,5,10,27.05718699425488,12.510240487200836,10,0,0,1.0,36.525188555844466,11.529942225631302,10,0,0,1.0
vit_b16,rank_l_gram,1.0,8,10,15.790818721474796,6.090472285871341,10,0,0,1.0,20.036357198267638,6.191987773012662,10,0,0,1.0
vit_b16,rank_l_gram,1.0,10,10,13.205447947098241,0.6973467572190488,10,0,0,1.0,16.134536380157705,0.4514578971186649,10,0,0,1.0
