encoder,target_domain,metric,method,repeat,shortlist_size,empirical_recall,mean,p_lower,p_upper
resnet50,quickdraw,squared_loss,second_moment_mmd,-1,10,0.0,0.0027,0.0,0.1
resnet50,quickdraw,squared_loss,second_moment_mmd,-1,25,0.2,0.20985000000000006,0.1,0.3
resnet50,quickdraw,squared_loss,second_moment_mmd,-1,50,0.3,0.30959999999999993,0.2,0.4
resnet50,quickdraw,squared_loss,second_moment_mmd,-1,100,0.7,0.6442499999999998,0.6,0.7
resnet50,quickdraw,squared_loss,second_moment_mmd,-1,227,1.0,1.0,1.0,1.0
resnet50,quickdraw,squared_loss,target_a,-1,10,0.0,0.0127,0.0,0.1
resnet50,quickdraw,squared_loss,target_a,-1,25,0.0,0.0275,0.0,0.1
resnet50,quickdraw,squared_loss,target_a,-1,50,0.1,0.10340000000000002,0.0,0.2
resnet50,quickdraw,squared_loss,target_a,-1,100,0.7,0.6573499999999999,0.6,0.8
resnet50,quickdraw,squared_loss,target_a,-1,227,1.0,0.9974,1.0,1.0
resnet50,quickdraw,squared_loss,target_energy,-1,10,0.1,0.10985000000000002,0.0,0.2
resnet50,quickdraw,squared_loss,target_energy,-1,25,0.3,0.29619999999999996,0.2,0.4
resnet50,quickdraw,squared_loss,target_energy,-1,50,0.4,0.4329,0.3,0.6
resnet50,quickdraw,squared_loss,target_energy,-1,100,1.0,0.9974500000000001,1.0,1.0
resnet50,quickdraw,squared_loss,target_energy,-1,227,1.0,1.0,1.0,1.0
resnet50,quickdraw,nll,bayesian_d,-1,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,bayesian_d,-1,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,bayesian_d,-1,50,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,bayesian_d,-1,100,0.0,0.00025,0.0,0.0
resnet50,quickdraw,nll,bayesian_d,-1,227,0.0,0.0314,0.0,0.2
resnet50,quickdraw,nll,domain_balance,-1,10,0.0,0.0009,0.0,0.0
resnet50,quickdraw,nll,domain_balance,-1,25,0.0,0.0009500000000000001,0.0,0.0
resnet50,quickdraw,nll,domain_balance,-1,50,0.0,0.03830000000000001,0.0,0.1
resnet50,quickdraw,nll,domain_balance,-1,100,0.0,0.0479,0.0,0.2
resnet50,quickdraw,nll,domain_balance,-1,227,0.2,0.22290000000000001,0.0,0.4
resnet50,quickdraw,nll,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,dpp_subspace,-1,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,dpp_subspace,-1,50,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,dpp_subspace,-1,100,0.0,0.00015000000000000001,0.0,0.0
resnet50,quickdraw,nll,dpp_subspace,-1,227,0.0,0.006950000000000001,0.0,0.1
resnet50,quickdraw,nll,merged_effective_rank,-1,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,merged_effective_rank,-1,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,merged_effective_rank,-1,50,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,merged_effective_rank,-1,100,0.0,0.0001,0.0,0.0
resnet50,quickdraw,nll,merged_effective_rank,-1,227,0.0,0.012250000000000002,0.0,0.1
resnet50,quickdraw,nll,random,0,10,0.1,0.09825000000000002,0.1,0.1
resnet50,quickdraw,nll,random,0,25,0.1,0.09825000000000002,0.1,0.1
resnet50,quickdraw,nll,random,0,50,0.1,0.12710000000000002,0.1,0.2
resnet50,quickdraw,nll,random,0,100,0.2,0.2223,0.1,0.3
resnet50,quickdraw,nll,random,0,227,0.6,0.6895999999999999,0.5,0.8
resnet50,quickdraw,nll,random,1,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,1,25,0.0,0.005050000000000001,0.0,0.1
resnet50,quickdraw,nll,random,1,50,0.1,0.10210000000000002,0.0,0.2
resnet50,quickdraw,nll,random,1,100,0.1,0.11030000000000001,0.0,0.2
resnet50,quickdraw,nll,random,1,227,0.4,0.35585,0.2,0.5
resnet50,quickdraw,nll,random,2,10,0.0,5e-05,0.0,0.0
resnet50,quickdraw,nll,random,2,25,0.0,0.00015000000000000001,0.0,0.0
resnet50,quickdraw,nll,random,2,50,0.0,0.01965,0.0,0.1
resnet50,quickdraw,nll,random,2,100,0.3,0.31689999999999996,0.1,0.4
resnet50,quickdraw,nll,random,2,227,0.3,0.37475,0.2,0.6
resnet50,quickdraw,nll,random,3,10,0.0,0.00325,0.0,0.1
resnet50,quickdraw,nll,random,3,25,0.1,0.12500000000000003,0.0,0.2
resnet50,quickdraw,nll,random,3,50,0.1,0.13275000000000003,0.0,0.3
resnet50,quickdraw,nll,random,3,100,0.1,0.14000000000000004,0.0,0.3
resnet50,quickdraw,nll,random,3,227,0.4,0.39005,0.2,0.6
resnet50,quickdraw,nll,random,4,10,0.0,0.0005,0.0,0.0
resnet50,quickdraw,nll,random,4,25,0.1,0.03989999999999999,0.0,0.1
resnet50,quickdraw,nll,random,4,50,0.3,0.2414,0.2,0.3
resnet50,quickdraw,nll,random,4,100,0.5,0.4495,0.3,0.6
resnet50,quickdraw,nll,random,4,227,0.6,0.5841999999999999,0.5,0.7
resnet50,quickdraw,nll,random,5,10,0.0,0.0024000000000000002,0.0,0.0
resnet50,quickdraw,nll,random,5,25,0.1,0.10420000000000001,0.1,0.2
resnet50,quickdraw,nll,random,5,50,0.2,0.19765000000000005,0.1,0.3
resnet50,quickdraw,nll,random,5,100,0.2,0.20740000000000003,0.1,0.3
resnet50,quickdraw,nll,random,5,227,0.5,0.5027999999999999,0.4,0.6
resnet50,quickdraw,nll,random,6,10,0.1,0.07410000000000001,0.0,0.2
resnet50,quickdraw,nll,random,6,25,0.1,0.07865000000000001,0.0,0.2
resnet50,quickdraw,nll,random,6,50,0.1,0.08955,0.0,0.2
resnet50,quickdraw,nll,random,6,100,0.1,0.0913,0.0,0.2
resnet50,quickdraw,nll,random,6,227,0.4,0.41880000000000006,0.2,0.6
resnet50,quickdraw,nll,random,7,10,0.0,0.0007,0.0,0.0
resnet50,quickdraw,nll,random,7,25,0.1,0.10105000000000003,0.1,0.1
resnet50,quickdraw,nll,random,7,50,0.2,0.24115000000000003,0.2,0.4
resnet50,quickdraw,nll,random,7,100,0.2,0.24400000000000002,0.2,0.4
resnet50,quickdraw,nll,random,7,227,0.6,0.6232499999999999,0.5,0.8
resnet50,quickdraw,nll,random,8,10,0.0,0.0002,0.0,0.0
resnet50,quickdraw,nll,random,8,25,0.0,0.03875,0.0,0.2
resnet50,quickdraw,nll,random,8,50,0.2,0.22970000000000004,0.1,0.4
resnet50,quickdraw,nll,random,8,100,0.3,0.30695,0.2,0.5
resnet50,quickdraw,nll,random,8,227,0.5,0.5115999999999999,0.3,0.7
resnet50,quickdraw,nll,random,9,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,9,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,9,50,0.1,0.10955000000000001,0.0,0.2
resnet50,quickdraw,nll,random,9,100,0.4,0.37189999999999995,0.2,0.5
resnet50,quickdraw,nll,random,9,227,0.5,0.49455,0.3,0.6
resnet50,quickdraw,nll,random,10,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,10,25,0.1,0.09940000000000002,0.1,0.1
resnet50,quickdraw,nll,random,10,50,0.1,0.1073,0.1,0.2
resnet50,quickdraw,nll,random,10,100,0.5,0.44010000000000005,0.3,0.5
resnet50,quickdraw,nll,random,10,227,0.7,0.58675,0.4,0.8
resnet50,quickdraw,nll,random,11,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,11,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,11,50,0.0,0.055200000000000006,0.0,0.2
resnet50,quickdraw,nll,random,11,100,0.2,0.24535,0.1,0.4
resnet50,quickdraw,nll,random,11,227,0.4,0.4235,0.3,0.6
resnet50,quickdraw,nll,random,12,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,12,25,0.0,0.00795,0.0,0.1
resnet50,quickdraw,nll,random,12,50,0.0,0.05575,0.0,0.2
resnet50,quickdraw,nll,random,12,100,0.1,0.16820000000000004,0.1,0.3
resnet50,quickdraw,nll,random,12,227,0.3,0.39785000000000004,0.3,0.5024999999999864
resnet50,quickdraw,nll,random,13,10,0.1,0.0445,0.0,0.1
resnet50,quickdraw,nll,random,13,25,0.1,0.06659999999999999,0.0,0.2
resnet50,quickdraw,nll,random,13,50,0.1,0.06715,0.0,0.2
resnet50,quickdraw,nll,random,13,100,0.3,0.29005,0.2,0.4
resnet50,quickdraw,nll,random,13,227,0.7,0.66355,0.5,0.8
resnet50,quickdraw,nll,random,14,10,0.1,0.10310000000000001,0.0,0.2
resnet50,quickdraw,nll,random,14,25,0.1,0.1055,0.0,0.2
resnet50,quickdraw,nll,random,14,50,0.2,0.1796,0.0,0.3
resnet50,quickdraw,nll,random,14,100,0.2,0.20470000000000002,0.0,0.4
resnet50,quickdraw,nll,random,14,227,0.4,0.46595000000000003,0.3,0.6
resnet50,quickdraw,nll,random,15,10,0.0,0.001,0.0,0.0
resnet50,quickdraw,nll,random,15,25,0.0,0.030750000000000003,0.0,0.1
resnet50,quickdraw,nll,random,15,50,0.0,0.03155,0.0,0.1
resnet50,quickdraw,nll,random,15,100,0.1,0.09665,0.0,0.2
resnet50,quickdraw,nll,random,15,227,0.4,0.45425,0.3,0.6
resnet50,quickdraw,nll,random,16,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,16,25,0.0,0.006,0.0,0.1
resnet50,quickdraw,nll,random,16,50,0.0,0.01955,0.0,0.1
resnet50,quickdraw,nll,random,16,100,0.0,0.07859999999999999,0.0,0.2
resnet50,quickdraw,nll,random,16,227,0.4,0.39435000000000003,0.2,0.6
resnet50,quickdraw,nll,random,17,10,0.1,0.0715,0.0,0.1
resnet50,quickdraw,nll,random,17,25,0.1,0.0715,0.0,0.1
resnet50,quickdraw,nll,random,17,50,0.2,0.1149,0.0,0.2
resnet50,quickdraw,nll,random,17,100,0.2,0.14925000000000002,0.0,0.3
resnet50,quickdraw,nll,random,17,227,0.5,0.4749,0.3,0.6
resnet50,quickdraw,nll,random,18,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,18,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,nll,random,18,50,0.1,0.1254,0.0,0.3
resnet50,quickdraw,nll,random,18,100,0.2,0.226,0.1,0.4
resnet50,quickdraw,nll,random,18,227,0.4,0.41095,0.2,0.6
resnet50,quickdraw,nll,random,19,10,0.0,0.00065,0.0,0.0
resnet50,quickdraw,nll,random,19,25,0.1,0.04139999999999999,0.0,0.1
resnet50,quickdraw,nll,random,19,50,0.1,0.04375,0.0,0.1
resnet50,quickdraw,nll,random,19,100,0.1,0.04835,0.0,0.1
resnet50,quickdraw,nll,random,19,227,0.3,0.26525,0.2,0.4
resnet50,quickdraw,nll,second_moment_mmd,-1,10,0.3,0.30144999999999994,0.2,0.4
resnet50,quickdraw,nll,second_moment_mmd,-1,25,0.5,0.46095,0.3,0.7
resnet50,quickdraw,nll,second_moment_mmd,-1,50,0.7,0.6844499999999999,0.5,0.8
resnet50,quickdraw,nll,second_moment_mmd,-1,100,0.8,0.8117500000000001,0.6,0.9
resnet50,quickdraw,nll,second_moment_mmd,-1,227,1.0,0.9979499999999999,1.0,1.0
resnet50,quickdraw,nll,target_a,-1,10,0.2,0.18805000000000005,0.1,0.3
resnet50,quickdraw,nll,target_a,-1,25,0.3,0.3268,0.2,0.5
resnet50,quickdraw,nll,target_a,-1,50,0.5,0.53875,0.3,0.7
resnet50,quickdraw,nll,target_a,-1,100,0.8,0.76495,0.6,0.9
resnet50,quickdraw,nll,target_a,-1,227,1.0,0.99975,1.0,1.0
resnet50,quickdraw,nll,target_energy,-1,10,0.4,0.3627,0.2,0.6
resnet50,quickdraw,nll,target_energy,-1,25,0.5,0.46464999999999995,0.3,0.7
resnet50,quickdraw,nll,target_energy,-1,50,0.9,0.8410000000000001,0.6,1.0
resnet50,quickdraw,nll,target_energy,-1,100,1.0,0.9964500000000001,0.9,1.0
resnet50,quickdraw,nll,target_energy,-1,227,1.0,0.999,1.0,1.0
resnet50,quickdraw,error_rate,bayesian_d,-1,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,error_rate,bayesian_d,-1,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,error_rate,bayesian_d,-1,50,0.0,0.0001,0.0,0.0
resnet50,quickdraw,error_rate,bayesian_d,-1,100,0.0,0.00085,0.0,0.0
resnet50,quickdraw,error_rate,bayesian_d,-1,227,0.1,0.10535000000000001,0.0,0.3
resnet50,quickdraw,error_rate,domain_balance,-1,10,0.0,0.00030000000000000003,0.0,0.0
resnet50,quickdraw,error_rate,domain_balance,-1,25,0.0,0.0015,0.0,0.0
resnet50,quickdraw,error_rate,domain_balance,-1,50,0.0,0.004450000000000001,0.0,0.1
resnet50,quickdraw,error_rate,domain_balance,-1,100,0.0,0.014600000000000002,0.0,0.1
resnet50,quickdraw,error_rate,domain_balance,-1,227,0.4,0.3998,0.2,0.6
resnet50,quickdraw,error_rate,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,error_rate,dpp_subspace,-1,25,0.0,0.00030000000000000003,0.0,0.0
resnet50,quickdraw,error_rate,dpp_subspace,-1,50,0.0,0.02805,0.0,0.1
resnet50,quickdraw,error_rate,dpp_subspace,-1,100,0.1,0.08845,0.0,0.3
resnet50,quickdraw,error_rate,dpp_subspace,-1,227,0.2,0.2114,0.0,0.5
resnet50,quickdraw,error_rate,merged_effective_rank,-1,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,error_rate,merged_effective_rank,-1,25,0.0,0.0,0.0,0.0
resnet50,quickdraw,error_rate,merged_effective_rank,-1,50,0.0,0.0005,0.0,0.0
resnet50,quickdraw,error_rate,merged_effective_rank,-1,100,0.0,0.00085,0.0,0.0
resnet50,quickdraw,error_rate,merged_effective_rank,-1,227,0.1,0.10540000000000001,0.0,0.3
resnet50,quickdraw,error_rate,random,0,10,0.0,0.00375,0.0,0.1
resnet50,quickdraw,error_rate,random,0,25,0.0,0.0185,0.0,0.1
resnet50,quickdraw,error_rate,random,0,50,0.0,0.0846,0.0,0.3
resnet50,quickdraw,error_rate,random,0,100,0.1,0.17640000000000003,0.0,0.4
resnet50,quickdraw,error_rate,random,0,227,0.4,0.43660000000000004,0.2,0.6
resnet50,quickdraw,error_rate,random,1,10,0.1,0.03415,0.0,0.1
resnet50,quickdraw,error_rate,random,1,25,0.3,0.14655,0.0,0.3
resnet50,quickdraw,error_rate,random,1,50,0.3,0.15065000000000003,0.0,0.3
resnet50,quickdraw,error_rate,random,1,100,0.3,0.21085,0.0,0.4
resnet50,quickdraw,error_rate,random,1,227,0.6,0.6209499999999999,0.4,0.8
resnet50,quickdraw,error_rate,random,2,10,0.1,0.07980000000000001,0.0,0.1
resnet50,quickdraw,error_rate,random,2,25,0.1,0.11575000000000002,0.0,0.2
resnet50,quickdraw,error_rate,random,2,50,0.1,0.1189,0.0,0.2
resnet50,quickdraw,error_rate,random,2,100,0.1,0.17780000000000004,0.0,0.4
resnet50,quickdraw,error_rate,random,2,227,0.4,0.40325,0.2,0.6
resnet50,quickdraw,error_rate,random,3,10,0.0,0.002,0.0,0.0
resnet50,quickdraw,error_rate,random,3,25,0.0,0.01825,0.0,0.1
resnet50,quickdraw,error_rate,random,3,50,0.0,0.04555,0.0,0.2
resnet50,quickdraw,error_rate,random,3,100,0.2,0.237,0.1,0.4
resnet50,quickdraw,error_rate,random,3,227,0.6,0.553,0.3,0.8
resnet50,quickdraw,error_rate,random,4,10,0.0,0.00065,0.0,0.0
resnet50,quickdraw,error_rate,random,4,25,0.0,0.0381,0.0,0.2
resnet50,quickdraw,error_rate,random,4,50,0.0,0.04309999999999999,0.0,0.2
resnet50,quickdraw,error_rate,random,4,100,0.0,0.10820000000000002,0.0,0.3
resnet50,quickdraw,error_rate,random,4,227,0.3,0.39615000000000006,0.2,0.6
resnet50,quickdraw,error_rate,random,5,10,0.0,0.00025,0.0,0.0
resnet50,quickdraw,error_rate,random,5,25,0.0,0.009550000000000001,0.0,0.1
resnet50,quickdraw,error_rate,random,5,50,0.1,0.10600000000000001,0.0,0.3
resnet50,quickdraw,error_rate,random,5,100,0.1,0.17830000000000001,0.0,0.4
resnet50,quickdraw,error_rate,random,5,227,0.4,0.3715,0.2,0.6
resnet50,quickdraw,error_rate,random,6,10,0.1,0.0778,0.0,0.1
resnet50,quickdraw,error_rate,random,6,25,0.1,0.08665,0.0,0.2
resnet50,quickdraw,error_rate,random,6,50,0.1,0.09540000000000001,0.0,0.2
resnet50,quickdraw,error_rate,random,6,100,0.1,0.10280000000000002,0.0,0.2
resnet50,quickdraw,error_rate,random,6,227,0.3,0.3916,0.2,0.6
resnet50,quickdraw,error_rate,random,7,10,0.0,0.0253,0.0,0.1
resnet50,quickdraw,error_rate,random,7,25,0.0,0.056150000000000005,0.0,0.2
resnet50,quickdraw,error_rate,random,7,50,0.0,0.0979,0.0,0.3
resnet50,quickdraw,error_rate,random,7,100,0.1,0.15785000000000002,0.0,0.4
resnet50,quickdraw,error_rate,random,7,227,0.5,0.50825,0.3,0.7
resnet50,quickdraw,error_rate,random,8,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,error_rate,random,8,25,0.0,0.012650000000000002,0.0,0.1
resnet50,quickdraw,error_rate,random,8,50,0.0,0.0151,0.0,0.1
resnet50,quickdraw,error_rate,random,8,100,0.0,0.07745,0.0,0.2
resnet50,quickdraw,error_rate,random,8,227,0.4,0.4365,0.2,0.6
resnet50,quickdraw,error_rate,random,9,10,0.0,0.014000000000000002,0.0,0.1
resnet50,quickdraw,error_rate,random,9,25,0.2,0.12195,0.0,0.3
resnet50,quickdraw,error_rate,random,9,50,0.2,0.12615,0.0,0.3
resnet50,quickdraw,error_rate,random,9,100,0.4,0.42525,0.2,0.6
resnet50,quickdraw,error_rate,random,9,227,0.5,0.6451499999999999,0.4,0.9
resnet50,quickdraw,error_rate,random,10,10,0.0,0.00445,0.0,0.1
resnet50,quickdraw,error_rate,random,10,25,0.1,0.10720000000000002,0.0,0.2
resnet50,quickdraw,error_rate,random,10,50,0.3,0.23365000000000002,0.1,0.4
resnet50,quickdraw,error_rate,random,10,100,0.3,0.29714999999999997,0.1,0.5
resnet50,quickdraw,error_rate,random,10,227,0.5,0.50715,0.3,0.7
resnet50,quickdraw,error_rate,random,11,10,0.1,0.08575,0.0,0.2
resnet50,quickdraw,error_rate,random,11,25,0.1,0.12865000000000001,0.0,0.3
resnet50,quickdraw,error_rate,random,11,50,0.1,0.13410000000000002,0.0,0.3
resnet50,quickdraw,error_rate,random,11,100,0.1,0.20410000000000003,0.1,0.4
resnet50,quickdraw,error_rate,random,11,227,0.3,0.39635000000000004,0.2,0.6
resnet50,quickdraw,error_rate,random,12,10,0.2,0.15090000000000003,0.1,0.2
resnet50,quickdraw,error_rate,random,12,25,0.2,0.15375,0.1,0.2
resnet50,quickdraw,error_rate,random,12,50,0.2,0.18230000000000005,0.1,0.3
resnet50,quickdraw,error_rate,random,12,100,0.3,0.2645,0.1,0.4
resnet50,quickdraw,error_rate,random,12,227,0.7,0.62505,0.4,0.8
resnet50,quickdraw,error_rate,random,13,10,0.0,0.00075,0.0,0.0
resnet50,quickdraw,error_rate,random,13,25,0.1,0.10590000000000002,0.1,0.2
resnet50,quickdraw,error_rate,random,13,50,0.3,0.25395,0.1,0.4
resnet50,quickdraw,error_rate,random,13,100,0.4,0.32985000000000003,0.2,0.5
resnet50,quickdraw,error_rate,random,13,227,0.6,0.5283,0.3,0.8
resnet50,quickdraw,error_rate,random,14,10,0.1,0.0809,0.0,0.1
resnet50,quickdraw,error_rate,random,14,25,0.1,0.10165,0.0,0.2
resnet50,quickdraw,error_rate,random,14,50,0.1,0.1044,0.0,0.2
resnet50,quickdraw,error_rate,random,14,100,0.2,0.21675,0.1,0.4
resnet50,quickdraw,error_rate,random,14,227,0.4,0.47125,0.3,0.7
resnet50,quickdraw,error_rate,random,15,10,0.0,0.0065,0.0,0.1
resnet50,quickdraw,error_rate,random,15,25,0.0,0.0145,0.0,0.1
resnet50,quickdraw,error_rate,random,15,50,0.1,0.1312,0.1,0.3
resnet50,quickdraw,error_rate,random,15,100,0.3,0.32205,0.2,0.5
resnet50,quickdraw,error_rate,random,15,227,0.6,0.55255,0.4,0.8
resnet50,quickdraw,error_rate,random,16,10,0.1,0.08625,0.0,0.1
resnet50,quickdraw,error_rate,random,16,25,0.1,0.09280000000000001,0.0,0.2
resnet50,quickdraw,error_rate,random,16,50,0.2,0.17610000000000003,0.0,0.3
resnet50,quickdraw,error_rate,random,16,100,0.3,0.2618000000000001,0.1,0.4
resnet50,quickdraw,error_rate,random,16,227,0.5,0.50275,0.3,0.7
resnet50,quickdraw,error_rate,random,17,10,0.0,0.017200000000000003,0.0,0.1
resnet50,quickdraw,error_rate,random,17,25,0.0,0.0515,0.0,0.2
resnet50,quickdraw,error_rate,random,17,50,0.1,0.1775,0.0,0.30249999999998634
resnet50,quickdraw,error_rate,random,17,100,0.3,0.38585,0.2,0.6
resnet50,quickdraw,error_rate,random,17,227,0.6,0.6811999999999999,0.5,0.9
resnet50,quickdraw,error_rate,random,18,10,0.0,0.0,0.0,0.0
resnet50,quickdraw,error_rate,random,18,25,0.0,0.00015000000000000001,0.0,0.0
resnet50,quickdraw,error_rate,random,18,50,0.0,0.0352,0.0,0.1
resnet50,quickdraw,error_rate,random,18,100,0.1,0.12409999999999999,0.0,0.3
resnet50,quickdraw,error_rate,random,18,227,0.6,0.60005,0.4,0.8
resnet50,quickdraw,error_rate,random,19,10,0.0,0.00055,0.0,0.0
resnet50,quickdraw,error_rate,random,19,25,0.0,0.0054,0.0,0.1
resnet50,quickdraw,error_rate,random,19,50,0.1,0.0964,0.0,0.2
resnet50,quickdraw,error_rate,random,19,100,0.1,0.14525,0.0,0.3
resnet50,quickdraw,error_rate,random,19,227,0.2,0.31795,0.1,0.5
resnet50,quickdraw,error_rate,second_moment_mmd,-1,10,0.0,0.038549999999999994,0.0,0.2
resnet50,quickdraw,error_rate,second_moment_mmd,-1,25,0.1,0.15320000000000006,0.0,0.4
resnet50,quickdraw,error_rate,second_moment_mmd,-1,50,0.1,0.17605000000000004,0.0,0.5
resnet50,quickdraw,error_rate,second_moment_mmd,-1,100,0.2,0.30875,0.0,0.6
resnet50,quickdraw,error_rate,second_moment_mmd,-1,227,0.4,0.5,0.2,0.8
resnet50,quickdraw,error_rate,target_a,-1,10,0.0,0.0050999999999999995,0.0,0.1
resnet50,quickdraw,error_rate,target_a,-1,25,0.0,0.06085,0.0,0.2
resnet50,quickdraw,error_rate,target_a,-1,50,0.0,0.08180000000000001,0.0,0.3
resnet50,quickdraw,error_rate,target_a,-1,100,0.2,0.30619999999999997,0.0,0.6
resnet50,quickdraw,error_rate,target_a,-1,227,0.3,0.46685,0.1,0.8
resnet50,quickdraw,error_rate,target_energy,-1,10,0.0,0.060599999999999994,0.0,0.3
resnet50,quickdraw,error_rate,target_energy,-1,25,0.1,0.16525000000000004,0.0,0.5
resnet50,quickdraw,error_rate,target_energy,-1,50,0.1,0.1877,0.0,0.5
resnet50,quickdraw,error_rate,target_energy,-1,100,0.3,0.41595000000000004,0.1,0.8
resnet50,quickdraw,error_rate,target_energy,-1,227,0.5,0.55595,0.3,0.9
resnet50,real,brier_score,bayesian_d,-1,10,0.6,0.5722999999999999,0.5,0.7
resnet50,real,brier_score,bayesian_d,-1,25,1.0,0.94515,0.8,1.0
resnet50,real,brier_score,bayesian_d,-1,50,1.0,0.99915,1.0,1.0
resnet50,real,brier_score,bayesian_d,-1,100,1.0,1.0,1.0,1.0
resnet50,real,brier_score,bayesian_d,-1,227,1.0,1.0,1.0,1.0
resnet50,real,brier_score,domain_balance,-1,10,0.0,0.0,0.0,0.0
resnet50,real,brier_score,domain_balance,-1,25,0.0,0.0,0.0,0.0
resnet50,real,brier_score,domain_balance,-1,50,0.0,0.0,0.0,0.0
resnet50,real,brier_score,domain_balance,-1,100,0.0,0.013150000000000002,0.0,0.1
resnet50,real,brier_score,domain_balance,-1,227,0.0,0.013150000000000002,0.0,0.1
resnet50,real,brier_score,dpp_subspace,-1,10,0.0,0.0,0.0,0.0
