config,construction_seed,overlap,budget,method,replicate,selected,selection_seconds,metric_seconds,preprocessing_seconds,merged_reff,unique_families,duplicate_count
seed20260833_overlap0.75_k3,20260833,0.75,3,random,47,organcmnist|pneumoniamnist|usps,3.399290144443512e-05,0.09177457354962826,6.15566605143249,306.9630997084467,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,48,dermamnist|tiny_imagenet|usps,3.399290144443512e-05,0.09372765757143497,6.15566605143249,375.1482688690807,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,49,dermamnist|mnist|stl10__overlap_075,3.399290144443512e-05,0.10003839060664177,6.15566605143249,394.43204625681875,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,50,bloodmnist|cifar10__overlap_075|stl10,3.399290144443512e-05,0.09382147900760174,6.15566605143249,461.40527299468965,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,51,fashion_mnist|pathmnist|semeion,3.399290144443512e-05,0.09221901558339596,6.15566605143249,307.6728662983417,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,52,cifar10|rendered_sst2|stl10,3.399290144443512e-05,0.09169646352529526,6.15566605143249,373.51458878132934,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,53,cifar100_coarse|rendered_sst2|stl10,3.399290144443512e-05,0.09103420749306679,6.15566605143249,387.82381375302543,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,54,breastmnist|cifar100_coarse|usps,3.399290144443512e-05,0.09118263982236385,6.15566605143249,343.9829000210362,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,55,dermamnist|fashion_mnist|tiny_imagenet__overlap_075,3.399290144443512e-05,0.0926530733704567,6.15566605143249,424.8504061330407,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,56,cifar10|cifar10__overlap_075|fashion_mnist,3.399290144443512e-05,0.08845671080052853,6.15566605143249,343.9313909464999,2,1
seed20260833_overlap0.75_k3,20260833,0.75,3,random,57,mnist|organcmnist|organsmnist,3.399290144443512e-05,0.09435085020959377,6.15566605143249,355.32668149803925,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,58,mnist|organsmnist|rendered_sst2,3.399290144443512e-05,0.09359521977603436,6.15566605143249,258.573465951856,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,59,bloodmnist|dermamnist|octmnist,3.399290144443512e-05,0.09331807494163513,6.15566605143249,287.85813945449866,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,60,breastmnist|cifar10|pneumoniamnist,3.399290144443512e-05,0.09042985923588276,6.15566605143249,356.15833483981606,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,61,cifar10|cifar10__overlap_075|dermamnist,3.399290144443512e-05,0.08754677511751652,6.15566605143249,314.837926490842,2,1
seed20260833_overlap0.75_k3,20260833,0.75,3,random,62,cifar100|organcmnist__overlap_075|tiny_imagenet__overlap_075,3.399290144443512e-05,0.09339242801070213,6.15566605143249,496.73867777956656,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,63,bloodmnist|pneumoniamnist|tissuemnist,3.399290144443512e-05,0.09651735797524452,6.15566605143249,304.09033408731403,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,64,retinamnist|tiny_imagenet|tissuemnist,3.399290144443512e-05,0.09446310997009277,6.15566605143249,366.91531246307073,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,65,dermamnist|organsmnist|semeion,3.399290144443512e-05,0.09272024407982826,6.15566605143249,305.52992228780414,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,66,octmnist|pneumoniamnist|tiny_imagenet,3.399290144443512e-05,0.09257828444242477,6.15566605143249,385.7762355355803,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,67,breastmnist|cifar100_coarse__overlap_075|organsmnist,3.399290144443512e-05,0.09089002013206482,6.15566605143249,392.6469825027957,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,68,mnist|retinamnist|tiny_imagenet__overlap_075,3.399290144443512e-05,0.09086949937045574,6.15566605143249,375.28291600510283,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,69,dermamnist|organcmnist|organsmnist,3.399290144443512e-05,0.09178389236330986,6.15566605143249,348.26719408598086,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,70,cifar10|pathmnist|pneumoniamnist,3.399290144443512e-05,0.09166853129863739,6.15566605143249,376.9523286271563,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,71,pathmnist|stl10|svhn,3.399290144443512e-05,0.09155979007482529,6.15566605143249,420.3365497798602,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,72,breastmnist|cifar10__overlap_075|rendered_sst2,3.399290144443512e-05,0.08932308480143547,6.15566605143249,282.77020957068396,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,73,cifar10|stl10__overlap_075|tiny_imagenet,3.399290144443512e-05,0.09387139976024628,6.15566605143249,536.3270635574147,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,74,cifar100_coarse|dermamnist|retinamnist,3.399290144443512e-05,0.09104451909661293,6.15566605143249,344.32163493882916,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,75,bloodmnist|cifar100__overlap_075|svhn,3.399290144443512e-05,0.09219584427773952,6.15566605143249,406.49847466299417,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,76,cifar100|octmnist|tissuemnist,3.399290144443512e-05,0.09516642428934574,6.15566605143249,363.3144200115523,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,77,cifar10__overlap_075|fashion_mnist|organamnist,3.399290144443512e-05,0.09540288522839546,6.15566605143249,426.5319150435878,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,78,organamnist|tiny_imagenet|tissuemnist,3.399290144443512e-05,0.0952407643198967,6.15566605143249,426.14961732702915,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,79,dermamnist|tiny_imagenet|tiny_imagenet__overlap_075,3.399290144443512e-05,0.09036239795386791,6.15566605143249,345.8530318072974,2,1
seed20260833_overlap0.75_k3,20260833,0.75,3,random,80,bloodmnist|cifar10__overlap_075|organamnist,3.399290144443512e-05,0.09546613320708275,6.15566605143249,408.18435880053033,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,81,breastmnist|cifar10__overlap_075|tiny_imagenet,3.399290144443512e-05,0.09103081934154034,6.15566605143249,452.4527448174629,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,82,dermamnist|pathmnist|usps,3.399290144443512e-05,0.09097749926149845,6.15566605143249,272.45778790553646,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,83,cifar100|fashion_mnist|rendered_sst2,3.399290144443512e-05,0.09109004773199558,6.15566605143249,329.4958037417805,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,84,cifar100_coarse__overlap_075|organsmnist|pneumoniamnist,3.399290144443512e-05,0.0945395827293396,6.15566605143249,407.52779589466974,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,85,dermamnist|retinamnist|tissuemnist,3.399290144443512e-05,0.09280577674508095,6.15566605143249,261.3851958830732,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,86,cifar10|stl10|usps,3.399290144443512e-05,0.0958117563277483,6.15566605143249,432.05002737816426,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,87,cifar100__overlap_075|fashion_mnist|stl10__overlap_075,3.399290144443512e-05,0.103458721190691,6.15566605143249,489.73268075341366,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,88,organamnist|organcmnist|organsmnist,3.399290144443512e-05,0.09174992516636848,6.15566605143249,365.0958290410341,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,89,dermamnist|organcmnist|pathmnist,3.399290144443512e-05,0.09185722284018993,6.15566605143249,325.4967147957264,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,90,cifar100_coarse__overlap_075|dermamnist|tiny_imagenet,3.399290144443512e-05,0.09279338456690311,6.15566605143249,467.6570383689144,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,91,cifar100__overlap_075|mnist|tiny_imagenet__overlap_075,3.399290144443512e-05,0.09308349713683128,6.15566605143249,475.2461878102818,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,92,cifar100|organsmnist|pneumoniamnist,3.399290144443512e-05,0.09296010807156563,6.15566605143249,406.3173513945352,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,93,cifar10__overlap_075|semeion|stl10__overlap_075,3.399290144443512e-05,0.09367783926427364,6.15566605143249,430.31367952845915,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,94,fashion_mnist|rendered_sst2|semeion,3.399290144443512e-05,0.09133602306246758,6.15566605143249,224.5483775686867,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,95,bloodmnist|breastmnist|cifar100__overlap_075,3.399290144443512e-05,0.0914025790989399,6.15566605143249,372.33455498977906,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,96,bloodmnist|cifar100_coarse|pneumoniamnist,3.399290144443512e-05,0.09406981989741325,6.15566605143249,385.643452058535,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,97,cifar10|stl10|tissuemnist,3.399290144443512e-05,0.09248849377036095,6.15566605143249,452.97857812945824,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,98,fashion_mnist|organamnist|organcmnist__overlap_075,3.399290144443512e-05,0.09249995462596416,6.15566605143249,374.2312610186976,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,random,99,breastmnist|cifar100__overlap_075|tissuemnist,3.399290144443512e-05,0.09281149692833424,6.15566605143249,363.36462985553345,3,0
seed20260833_overlap0.75_k3,20260833,0.75,3,rank_only,-1,tiny_imagenet|tiny_imagenet__overlap_075|stl10,6.29667192697525e-05,0.0882216114550829,6.15566605143249,426.59764913379513,2,1
seed20260833_overlap0.75_k5,20260833,0.75,5,collapse,-1,tiny_imagenet|stl10|tiny_imagenet__overlap_075|cifar100_coarse|stl10__overlap_075,7.6636639051139355,0.33379607647657394,6.529245482757688,613.2461757341197,3,2
seed20260833_overlap0.75_k5,20260833,0.75,5,dpp_centroid,-1,tiny_imagenet|stl10__overlap_075|svhn|mnist|pathmnist,0.005451977252960205,0.33850740268826485,6.529245482757688,662.8060938415896,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,dpp_sample_nn,-1,tiny_imagenet|stl10|cifar100_coarse|cifar100__overlap_075|cifar10__overlap_075,0.0052134692668914795,0.3300413843244314,6.529245482757688,801.1287556334133,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,dpp_subspace,-1,tiny_imagenet|stl10|cifar100|cifar10__overlap_075|cifar100_coarse,0.0051206983625888824,0.3325752839446068,6.529245482757688,800.550760393914,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,facility_centroid,-1,cifar100_coarse__overlap_075|organsmnist|stl10|mnist|rendered_sst2,0.0011049453169107437,0.33768047019839287,6.529245482757688,579.1845935600358,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,facility_sample_nn,-1,organcmnist|cifar10|stl10|tissuemnist|tiny_imagenet,0.0010141916573047638,0.32861937023699284,6.529245482757688,712.3515545940355,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,facility_subspace,-1,cifar100_coarse__overlap_075|organcmnist__overlap_075|stl10|tiny_imagenet|cifar10,0.001013362780213356,0.33021947368979454,6.529245482757688,771.6921843901735,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,family_rank,-1,tiny_imagenet|stl10|cifar100_coarse|cifar100__overlap_075|cifar10__overlap_075,4.1468068957328796e-05,0.34012082777917385,6.529245482757688,801.1287556334133,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,full_merged_rank,-1,tiny_imagenet|stl10|cifar100_coarse|cifar100__overlap_075|cifar10__overlap_075,16.1646747328341,0.3391721732914448,6.529245482757688,801.1287556334133,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,kcenter_centroid,-1,tiny_imagenet|rendered_sst2|semeion|retinamnist|pathmnist,0.0008894633501768112,0.3376274108886719,6.529245482757688,438.9521538618251,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,kcenter_sample_nn,-1,tiny_imagenet|rendered_sst2|usps|stl10|pathmnist,0.0008187629282474518,0.32660678401589394,6.529245482757688,556.0198462531206,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,kcenter_subspace,-1,tiny_imagenet|rendered_sst2|retinamnist|semeion|pathmnist,0.0008120033890008926,0.32556260749697685,6.529245482757688,438.95215293997757,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,kmedoids_centroid,-1,cifar100_coarse__overlap_075|organcmnist__overlap_075|stl10|usps|rendered_sst2,0.006310373544692993,0.3356395922601223,6.529245482757688,556.300723141753,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,kmedoids_sample_nn,-1,organcmnist|cifar100_coarse__overlap_075|stl10__overlap_075|tissuemnist|tiny_imagenet,0.004748765379190445,0.3305877447128296,6.529245482757688,720.8705028770516,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,kmedoids_subspace,-1,cifar100_coarse|organcmnist__overlap_075|stl10|tiny_imagenet|cifar10,0.004726964980363846,0.3322661314159632,6.529245482757688,772.116546849692,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,merged_vendi,-1,stl10|tiny_imagenet|cifar100|stl10__overlap_075|tiny_imagenet__overlap_075,15.798752477392554,0.3267309833317995,6.529245482757688,612.1012244373409,3,2
seed20260833_overlap0.75_k5,20260833,0.75,5,pool_vendi_centroid,-1,tiny_imagenet|rendered_sst2|retinamnist|stl10__overlap_075|semeion,0.008201668038964272,0.3312510997056961,6.529245482757688,522.7014282127916,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,pool_vendi_sample_nn,-1,tiny_imagenet|rendered_sst2|stl10|retinamnist|semeion,0.008235068991780281,0.3264078516513109,6.529245482757688,523.6692128535036,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,pool_vendi_subspace,-1,tiny_imagenet|rendered_sst2|retinamnist|semeion|stl10__overlap_075,0.008263736963272095,0.3242189045995474,6.529245482757688,522.7014286031125,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,0,cifar10|cifar100__overlap_075|cifar100_coarse|fashion_mnist|organcmnist__overlap_075,3.491520881652832e-05,0.3322964832186699,6.529245482757688,690.8823784065565,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,1,bloodmnist|cifar10|cifar100__overlap_075|mnist|stl10__overlap_075,3.491520881652832e-05,0.330712815746665,6.529245482757688,676.5601972910674,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,2,breastmnist|fashion_mnist|organamnist|organcmnist|usps,3.491520881652832e-05,0.32685668393969536,6.529245482757688,478.24500334182204,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,3,fashion_mnist|octmnist|organcmnist__overlap_075|pathmnist|stl10,3.491520881652832e-05,0.32805846631526947,6.529245482757688,579.8758291854257,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,4,cifar100__overlap_075|cifar100_coarse__overlap_075|cifar10__overlap_075|mnist|tiny_imagenet,3.491520881652832e-05,0.3320782519876957,6.529245482757688,735.8696258308294,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,5,cifar100__overlap_075|fashion_mnist|organcmnist|rendered_sst2|usps,3.491520881652832e-05,0.32851787842810154,6.529245482757688,491.0950993343889,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,6,cifar10|mnist|pathmnist|stl10__overlap_075|svhn,3.491520881652832e-05,0.33049686439335346,6.529245482757688,629.220311027128,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,7,bloodmnist|breastmnist|organcmnist|pathmnist|stl10,3.491520881652832e-05,0.3299272917211056,6.529245482757688,559.623579369682,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,8,bloodmnist|mnist|organcmnist__overlap_075|organsmnist|usps,3.491520881652832e-05,0.3304342571645975,6.529245482757688,476.20681912957195,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,9,organamnist|organcmnist__overlap_075|organsmnist|semeion|svhn,3.491520881652832e-05,0.33181921020150185,6.529245482757688,498.1974231786984,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,10,cifar10__overlap_075|dermamnist|octmnist|pneumoniamnist|stl10,3.491520881652832e-05,0.3307707868516445,6.529245482757688,583.4237015725586,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,11,bloodmnist|cifar100__overlap_075|cifar10__overlap_075|dermamnist|pneumoniamnist,3.491520881652832e-05,0.3308723494410515,6.529245482757688,580.5703562678448,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,12,cifar100_coarse|cifar10__overlap_075|organamnist|organcmnist__overlap_075|pathmnist,3.491520881652832e-05,0.33133481070399284,6.529245482757688,629.2284909428374,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,13,organcmnist__overlap_075|organsmnist|semeion|stl10__overlap_075|usps,3.491520881652832e-05,0.3288991805166006,6.529245482757688,540.9494784143573,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,14,breastmnist|pathmnist|stl10__overlap_075|svhn|tiny_imagenet__overlap_075,3.491520881652832e-05,0.33026629500091076,6.529245482757688,645.3376326679089,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,15,cifar100_coarse|octmnist|retinamnist|semeion|tiny_imagenet__overlap_075,3.491520881652832e-05,0.3197317589074373,6.529245482757688,559.4396327561525,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,16,cifar10__overlap_075|organamnist|pathmnist|retinamnist|usps,3.491520881652832e-05,0.3205980509519577,6.529245482757688,501.85958141869713,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,17,cifar10|cifar100_coarse|cifar100_coarse__overlap_075|rendered_sst2|usps,3.491520881652832e-05,0.3074443079531193,6.529245482757688,461.0230331781027,4,1
seed20260833_overlap0.75_k5,20260833,0.75,5,random,18,cifar100_coarse__overlap_075|cifar10__overlap_075|organcmnist__overlap_075|semeion|stl10__overlap_075,3.491520881652832e-05,0.32238977774977684,6.529245482757688,669.9829975939036,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,19,cifar100_coarse__overlap_075|organcmnist|retinamnist|stl10|svhn,3.491520881652832e-05,0.3186390269547701,6.529245482757688,631.4447685137616,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,20,breastmnist|cifar100_coarse|organcmnist|pneumoniamnist|stl10,3.491520881652832e-05,0.32031274959445,6.529245482757688,619.8949469446743,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,21,octmnist|organamnist|organcmnist|stl10|tissuemnist,3.491520881652832e-05,0.3205397520214319,6.529245482757688,567.033563971717,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,22,cifar100|octmnist|organcmnist__overlap_075|pathmnist|stl10,3.491520881652832e-05,0.32239151932299137,6.529245482757688,627.0685017964265,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,23,breastmnist|cifar100|cifar100_coarse|mnist|organcmnist,3.491520881652832e-05,0.3211221322417259,6.529245482757688,603.974463221194,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,24,cifar100|cifar10__overlap_075|organamnist|tissuemnist|usps,3.491520881652832e-05,0.3191821277141571,6.529245482757688,588.3002974452675,5,0
seed20260833_overlap0.75_k5,20260833,0.75,5,random,25,cifar100_coarse|stl10__overlap_075|svhn|tissuemnist|usps,3.491520881652832e-05,0.32262986712157726,6.529245482757688,603.2836770341705,5,0
