dataset,encoder,target_domain,budget,method,repeat,combination,selected_sample_count,brier_score,oracle_brier,normalized_brier_regret,brier_rank,top_q,in_brier_top_q,target_a_proxy_rank
pacs,resnet50,art_painting,1,random,8,photo__block_00,433,0.7684178170361103,0.7612033360551025,0.009477731690452821,5,10,1,4
pacs,resnet50,art_painting,1,random,9,sketch__block_02,963,0.8328684278713796,0.7612033360551025,0.09414710685278628,11,10,0,10
pacs,resnet50,art_painting,1,random,10,sketch__block_02,963,0.8328684278713796,0.7612033360551025,0.09414710685278628,11,10,0,10
pacs,resnet50,art_painting,1,random,11,cartoon__block_00,596,0.766978970921496,0.7612033360551025,0.007587505982731862,4,10,1,1
pacs,resnet50,art_painting,1,random,12,sketch__block_01,976,0.8342351935421665,0.7612033360551025,0.095942639801801,12,10,0,11
pacs,resnet50,art_painting,1,random,13,cartoon__block_01,569,0.7618651315879117,0.7612033360551025,0.0008694070315547063,3,10,1,7
pacs,resnet50,art_painting,1,random,14,photo__block_01,415,0.7710325426552378,0.7612033360551025,0.012912721390679489,7,10,1,6
pacs,resnet50,art_painting,1,random,15,cartoon__block_03,595,0.7612033360551025,0.7612033360551025,0.0,1,10,1,5
pacs,resnet50,art_painting,1,random,16,photo__block_02,395,0.774092117541733,0.7612033360551025,0.016932113767953227,8,10,1,8
pacs,resnet50,art_painting,1,random,17,cartoon__block_01,569,0.7618651315879117,0.7612033360551025,0.0008694070315547063,3,10,1,7
pacs,resnet50,art_painting,1,random,18,sketch__block_01,976,0.8342351935421665,0.7612033360551025,0.095942639801801,12,10,0,11
pacs,resnet50,art_painting,1,random,19,cartoon__block_01,569,0.7618651315879117,0.7612033360551025,0.0008694070315547063,3,10,1,7
pacs,resnet50,art_painting,1,second_moment_mmd,-1,photo__block_00,433,0.7684178170361103,0.7612033360551025,0.009477731690452821,5,10,1,4
pacs,resnet50,art_painting,1,size,-1,sketch__block_00,1032,0.8300856136759401,0.7612033360551025,0.09049129760494291,9,10,1,9
pacs,resnet50,art_painting,1,spectrum_rank_l,-1,photo__block_03,427,0.7685189751935623,0.7612033360551025,0.00961062411572276,6,10,1,2
pacs,resnet50,art_painting,1,target_a,-1,cartoon__block_00,596,0.766978970921496,0.7612033360551025,0.007587505982731862,4,10,1,1
pacs,resnet50,art_painting,1,target_energy,-1,cartoon__block_00,596,0.766978970921496,0.7612033360551025,0.007587505982731862,4,10,1,1
pacs,resnet50,art_painting,3,bayesian_d,-1,cartoon__block_00|photo__block_00|sketch__block_00,2061,0.7242751118189829,0.714144877047753,0.01418512559119358,80,10,0,56
pacs,resnet50,art_painting,3,collapse_4s,-1,cartoon__block_00|sketch__block_00|sketch__block_02,2591,0.7583435523084279,0.714144877047753,0.06189034841696336,201,10,0,193
pacs,resnet50,art_painting,3,domain_balance,-1,cartoon__block_00|photo__block_00|sketch__block_00,2061,0.7242751118189829,0.714144877047753,0.01418512559119358,80,10,0,56
