encoder,target,method,replicate,shortlist_size,candidate_count,removed_fraction,best_candidate_recall,best_candidate_confidence_set_recall,top3_candidate_recall,best_candidate_family_recall,top3_candidate_family_recall,oracle_source,oracle_sources,oracle_source_count,oracle_confidence_sources,oracle_confidence_source_count,oracle_source_family,oracle_source_families,selected_source,selected_source_family,shortlist,shortlist_families,candidate_family_count,selected_family_count,removed_family_fraction,oracle_validation_accuracy,selected_validation_accuracy,validation_regret,normalized_validation_regret,adapter_seeds,primary_tie_tolerance,oracle_validation_margin_to_second,stage2_evaluations,exhaustive_stage2_evaluations,best_candidate_recall_tol_0,best_candidate_recall_tol_0p001,best_candidate_recall_tol_0p002,best_candidate_recall_tol_0p005,oracle_selected_test_accuracy,selected_test_accuracy,test_regret_vs_exhaustive_validation_selection,heldout_adapter_seeds
resnet50,flowers102,random,5,10,21,0.5238095238095238,0,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,cifar10|cifar100|cifar100_coarse|dermamnist|fashion_mnist|mnist|octmnist|organcmnist|stl10|tissuemnist,cifar10|cifar100_shared_images|dermamnist|fashion_mnist|handwritten_digits|octmnist|organmnist_views|stl10|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,6,10,21,0.5238095238095238,0,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,tiny_imagenet,tiny_imagenet,bloodmnist|cifar100|mnist|organsmnist|pathmnist|rendered_sst2|retinamnist|svhn|tiny_imagenet|tissuemnist,bloodmnist|cifar100_shared_images|handwritten_digits|organmnist_views|pathmnist|rendered_sst2|retinamnist|svhn|tiny_imagenet|tissuemnist,17,10,0.4117647058823529,0.6811765392621358,0.677777845064799,0.003398694197336849,0.04957103012974448,5,1e-12,0.003398694197336849,10,21,0,0,0,1,0.689359974861145,0.6797199845314026,0.009639990329742387,5
resnet50,flowers102,random,7,10,21,0.5238095238095238,1,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|cifar100|dermamnist|octmnist|organamnist|organcmnist|pathmnist|retinamnist|tiny_imagenet|usps,bloodmnist|cifar100_shared_images|dermamnist|handwritten_digits|octmnist|organmnist_views|pathmnist|retinamnist|tiny_imagenet,17,9,0.47058823529411764,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,8,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|cifar10|cifar100|dermamnist|mnist|organamnist|pathmnist|stl10|svhn|usps,bloodmnist|cifar10|cifar100_shared_images|dermamnist|handwritten_digits|organmnist_views|pathmnist|stl10|svhn,17,9,0.47058823529411764,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,9,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,breastmnist|cifar10|mnist|octmnist|pneumoniamnist|rendered_sst2|retinamnist|stl10|svhn|usps,breastmnist|cifar10|handwritten_digits|octmnist|pneumoniamnist|rendered_sst2|retinamnist|stl10|svhn,17,9,0.47058823529411764,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,10,10,21,0.5238095238095238,0,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,breastmnist|cifar10|cifar100|cifar100_coarse|fashion_mnist|mnist|organsmnist|pneumoniamnist|retinamnist|tissuemnist,breastmnist|cifar10|cifar100_shared_images|fashion_mnist|handwritten_digits|organmnist_views|pneumoniamnist|retinamnist|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,11,10,21,0.5238095238095238,0,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,tiny_imagenet,tiny_imagenet,bloodmnist|fashion_mnist|mnist|organamnist|organcmnist|pathmnist|rendered_sst2|retinamnist|svhn|tiny_imagenet,bloodmnist|fashion_mnist|handwritten_digits|organmnist_views|pathmnist|rendered_sst2|retinamnist|svhn|tiny_imagenet,17,9,0.47058823529411764,0.6811765392621358,0.677777845064799,0.003398694197336849,0.04957103012974448,5,1e-12,0.003398694197336849,10,21,0,0,0,1,0.689359974861145,0.6797199845314026,0.009639990329742387,5
resnet50,flowers102,random,12,10,21,0.5238095238095238,1,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|breastmnist|cifar10|cifar100_coarse|dermamnist|organcmnist|organsmnist|rendered_sst2|tissuemnist|usps,bloodmnist|breastmnist|cifar10|cifar100_shared_images|dermamnist|handwritten_digits|organmnist_views|rendered_sst2|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,13,10,21,0.5238095238095238,0,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,cifar10|cifar100_coarse|dermamnist|mnist|organcmnist|organsmnist|pathmnist|pneumoniamnist|retinamnist|svhn,cifar10|cifar100_shared_images|dermamnist|handwritten_digits|organmnist_views|pathmnist|pneumoniamnist|retinamnist|svhn,17,9,0.47058823529411764,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,14,10,21,0.5238095238095238,0,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,bloodmnist|breastmnist|cifar100_coarse|fashion_mnist|mnist|octmnist|organamnist|retinamnist|stl10|svhn,bloodmnist|breastmnist|cifar100_shared_images|fashion_mnist|handwritten_digits|octmnist|organmnist_views|retinamnist|stl10|svhn,17,10,0.4117647058823529,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,15,10,21,0.5238095238095238,0,1,0.3333333333333333,0,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,tiny_imagenet,tiny_imagenet,breastmnist|cifar10|cifar100|dermamnist|organamnist|organcmnist|pathmnist|svhn|tiny_imagenet|tissuemnist,breastmnist|cifar10|cifar100_shared_images|dermamnist|organmnist_views|pathmnist|svhn|tiny_imagenet|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.677777845064799,0.003398694197336849,0.04957103012974448,5,1e-12,0.003398694197336849,10,21,0,0,0,1,0.689359974861145,0.6797199845314026,0.009639990329742387,5
resnet50,flowers102,random,16,10,21,0.5238095238095238,1,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|cifar10|cifar100|octmnist|organcmnist|pathmnist|stl10|svhn|tissuemnist|usps,bloodmnist|cifar10|cifar100_shared_images|handwritten_digits|octmnist|organmnist_views|pathmnist|stl10|svhn|tissuemnist,17,10,0.4117647058823529,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,17,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,cifar100|cifar100_coarse|dermamnist|mnist|organamnist|pathmnist|rendered_sst2|retinamnist|svhn|usps,cifar100_shared_images|dermamnist|handwritten_digits|organmnist_views|pathmnist|rendered_sst2|retinamnist|svhn,17,8,0.5294117647058824,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,18,10,21,0.5238095238095238,1,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|dermamnist|fashion_mnist|octmnist|organcmnist|pathmnist|pneumoniamnist|svhn|tiny_imagenet|usps,bloodmnist|dermamnist|fashion_mnist|handwritten_digits|octmnist|organmnist_views|pathmnist|pneumoniamnist|svhn|tiny_imagenet,17,10,0.4117647058823529,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,19,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|cifar10|dermamnist|mnist|organcmnist|organsmnist|pneumoniamnist|retinamnist|svhn|usps,bloodmnist|cifar10|dermamnist|handwritten_digits|organmnist_views|pneumoniamnist|retinamnist|svhn,17,8,0.5294117647058824,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,20,10,21,0.5238095238095238,1,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,breastmnist|cifar100|dermamnist|fashion_mnist|organamnist|organcmnist|pathmnist|stl10|tissuemnist|usps,breastmnist|cifar100_shared_images|dermamnist|fashion_mnist|handwritten_digits|organmnist_views|pathmnist|stl10|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,21,10,21,0.5238095238095238,0,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,bloodmnist|breastmnist|cifar100|dermamnist|mnist|octmnist|organamnist|organcmnist|pathmnist|stl10,bloodmnist|breastmnist|cifar100_shared_images|dermamnist|handwritten_digits|octmnist|organmnist_views|pathmnist|stl10,17,9,0.47058823529411764,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,22,10,21,0.5238095238095238,1,1,1.0,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,dermamnist|fashion_mnist|mnist|octmnist|organcmnist|organsmnist|pathmnist|rendered_sst2|tiny_imagenet|usps,dermamnist|fashion_mnist|handwritten_digits|octmnist|organmnist_views|pathmnist|rendered_sst2|tiny_imagenet,17,8,0.5294117647058824,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,23,10,21,0.5238095238095238,0,1,0.0,0,0.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,pathmnist,pathmnist,bloodmnist|breastmnist|cifar10|octmnist|organamnist|organcmnist|pathmnist|pneumoniamnist|retinamnist|svhn,bloodmnist|breastmnist|cifar10|octmnist|organmnist_views|pathmnist|pneumoniamnist|retinamnist|svhn,17,9,0.47058823529411764,0.6811765392621358,0.6701961421966554,0.010980397065480485,0.1601525651222171,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6875999689102172,0.0017600059509277344,5
resnet50,flowers102,random,24,10,21,0.5238095238095238,0,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,tiny_imagenet,tiny_imagenet,bloodmnist|cifar10|cifar100|cifar100_coarse|mnist|octmnist|stl10|svhn|tiny_imagenet|tissuemnist,bloodmnist|cifar10|cifar100_shared_images|handwritten_digits|octmnist|stl10|svhn|tiny_imagenet|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.677777845064799,0.003398694197336849,0.04957103012974448,5,1e-12,0.003398694197336849,10,21,0,0,0,1,0.689359974861145,0.6797199845314026,0.009639990329742387,5
resnet50,flowers102,random,25,10,21,0.5238095238095238,0,0,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,bloodmnist|breastmnist|cifar10|mnist|octmnist|organamnist|organsmnist|pneumoniamnist|retinamnist|svhn,bloodmnist|breastmnist|cifar10|handwritten_digits|octmnist|organmnist_views|pneumoniamnist|retinamnist|svhn,17,9,0.47058823529411764,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,26,10,21,0.5238095238095238,0,0,0.0,0,0.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,stl10,stl10,cifar10|dermamnist|organamnist|organcmnist|organsmnist|rendered_sst2|retinamnist|stl10|svhn|tissuemnist,cifar10|dermamnist|organmnist_views|rendered_sst2|retinamnist|stl10|svhn|tissuemnist,17,8,0.5294117647058824,0.6811765392621358,0.6694118269284566,0.011764712333679261,0.17159205144657225,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6959999918937683,-0.006640017032623291,5
resnet50,flowers102,random,27,10,21,0.5238095238095238,1,1,1.0,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|cifar100|cifar100_coarse|mnist|octmnist|retinamnist|stl10|tiny_imagenet|tissuemnist|usps,bloodmnist|cifar100_shared_images|handwritten_digits|octmnist|retinamnist|stl10|tiny_imagenet|tissuemnist,17,8,0.5294117647058824,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,28,10,21,0.5238095238095238,1,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,breastmnist|cifar100_coarse|dermamnist|organcmnist|pneumoniamnist|retinamnist|stl10|svhn|tissuemnist|usps,breastmnist|cifar100_shared_images|dermamnist|handwritten_digits|organmnist_views|pneumoniamnist|retinamnist|stl10|svhn|tissuemnist,17,10,0.4117647058823529,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,29,10,21,0.5238095238095238,0,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,breastmnist|cifar10|dermamnist|fashion_mnist|mnist|octmnist|organamnist|organsmnist|stl10|svhn,breastmnist|cifar10|dermamnist|fashion_mnist|handwritten_digits|octmnist|organmnist_views|stl10|svhn,17,9,0.47058823529411764,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,30,10,21,0.5238095238095238,1,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,breastmnist|fashion_mnist|organamnist|organcmnist|pneumoniamnist|retinamnist|stl10|svhn|tissuemnist|usps,breastmnist|fashion_mnist|handwritten_digits|organmnist_views|pneumoniamnist|retinamnist|stl10|svhn|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,31,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|dermamnist|fashion_mnist|mnist|octmnist|organcmnist|organsmnist|rendered_sst2|svhn|usps,bloodmnist|dermamnist|fashion_mnist|handwritten_digits|octmnist|organmnist_views|rendered_sst2|svhn,17,8,0.5294117647058824,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,32,10,21,0.5238095238095238,0,1,0.3333333333333333,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,mnist,handwritten_digits,bloodmnist|breastmnist|cifar10|cifar100_coarse|dermamnist|fashion_mnist|mnist|organamnist|organcmnist|svhn,bloodmnist|breastmnist|cifar10|cifar100_shared_images|dermamnist|fashion_mnist|handwritten_digits|organmnist_views|svhn,17,9,0.47058823529411764,0.6811765392621358,0.6748366665840149,0.0063398726781209724,0.0924690487870717,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6800399780273437,0.009319996833801247,5
resnet50,flowers102,random,33,10,21,0.5238095238095238,0,1,0.0,0,0.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,pathmnist,pathmnist,cifar100_coarse|dermamnist|organamnist|organcmnist|pathmnist|rendered_sst2|retinamnist|stl10|svhn|tissuemnist,cifar100_shared_images|dermamnist|organmnist_views|pathmnist|rendered_sst2|retinamnist|stl10|svhn|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.6701961421966554,0.010980397065480485,0.1601525651222171,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6875999689102172,0.0017600059509277344,5
resnet50,flowers102,random,34,10,21,0.5238095238095238,0,1,0.0,0,0.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,pathmnist,pathmnist,bloodmnist|dermamnist|octmnist|organamnist|organcmnist|pathmnist|rendered_sst2|stl10|svhn|tissuemnist,bloodmnist|dermamnist|octmnist|organmnist_views|pathmnist|rendered_sst2|stl10|svhn|tissuemnist,17,9,0.47058823529411764,0.6811765392621358,0.6701961421966554,0.010980397065480485,0.1601525651222171,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6875999689102172,0.0017600059509277344,5
resnet50,flowers102,random,35,10,21,0.5238095238095238,1,1,0.6666666666666666,1,0.5,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,bloodmnist|cifar100_coarse|dermamnist|fashion_mnist|mnist|octmnist|organsmnist|rendered_sst2|retinamnist|usps,bloodmnist|cifar100_shared_images|dermamnist|fashion_mnist|handwritten_digits|octmnist|organmnist_views|rendered_sst2|retinamnist,17,9,0.47058823529411764,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,36,10,21,0.5238095238095238,1,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,breastmnist|cifar100_coarse|organamnist|pathmnist|pneumoniamnist|stl10|svhn|tiny_imagenet|tissuemnist|usps,breastmnist|cifar100_shared_images|handwritten_digits|organmnist_views|pathmnist|pneumoniamnist|stl10|svhn|tiny_imagenet|tissuemnist,17,10,0.4117647058823529,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,37,10,21,0.5238095238095238,0,1,0.0,0,0.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,fashion_mnist,fashion_mnist,cifar100|cifar100_coarse|dermamnist|fashion_mnist|octmnist|organcmnist|organsmnist|pneumoniamnist|retinamnist|svhn,cifar100_shared_images|dermamnist|fashion_mnist|octmnist|organmnist_views|pneumoniamnist|retinamnist|svhn,17,8,0.5294117647058824,0.6811765392621358,0.6733334016799928,0.007843137582143056,0.11439464300753946,5,1e-12,0.003398694197336849,10,21,0,0,0,0,0.689359974861145,0.6827599763870239,0.0065999984741210715,5
resnet50,flowers102,random,38,10,21,0.5238095238095238,1,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,usps,handwritten_digits,breastmnist|cifar10|cifar100|octmnist|organamnist|pathmnist|retinamnist|svhn|tiny_imagenet|usps,breastmnist|cifar10|cifar100_shared_images|handwritten_digits|octmnist|organmnist_views|pathmnist|retinamnist|svhn|tiny_imagenet,17,10,0.4117647058823529,0.6811765392621358,0.6811765392621358,0.0,0.0,5,1e-12,0.003398694197336849,10,21,1,1,1,1,0.689359974861145,0.689359974861145,0.0,5
resnet50,flowers102,random,39,10,21,0.5238095238095238,0,1,0.6666666666666666,1,1.0,usps,usps,1,fashion_mnist|pathmnist|tiny_imagenet|usps,4,handwritten_digits,handwritten_digits,tiny_imagenet,tiny_imagenet,cifar100_coarse|dermamnist|mnist|organamnist|organcmnist|organsmnist|pathmnist|svhn|tiny_imagenet|tissuemnist,cifar100_shared_images|dermamnist|handwritten_digits|organmnist_views|pathmnist|svhn|tiny_imagenet|tissuemnist,17,8,0.5294117647058824,0.6811765392621358,0.677777845064799,0.003398694197336849,0.04957103012974448,5,1e-12,0.003398694197336849,10,21,0,0,0,1,0.689359974861145,0.6797199845314026,0.009639990329742387,5
